episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,minikube_avg_cpu,minikube-m02_avg_cpu,minikube-m03_avg_cpu,minikube-m04_avg_cpu,minikube_avg_mem,minikube-m02_avg_mem,minikube-m03_avg_mem,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt,epsilon
21,94.66941932421913,100.0,16.474999999999998,14.75602743898577,9030.530645600176,7,7,206,4.0,4,43.75,44.06250000000001,9.9375,12.687500000000002,1.0,82.1875,36.0625,25.999999999999996,1.0,18.712050999965868,18.712050999965868,18.712050999965868,18.712050999965868,0.0
22,141.34142603061417,100.0,16.921875000000004,16.84751628163497,7767.6585753749805,9,9,213,4.0,4,71.42857142857143,21.714285714285715,18.71428571428572,16.0,1.8571428571428572,28.142857142857142,66.71428571428571,33.0,2.428571428571429,16.864854714315566,16.864854714315566,16.864854714315566,16.864854714315566,0.0
23,70.0,100.0,14.571428571428571,8.349557140022121,10071.28224399977,2,2,228,4.0,4,66.66666666666667,32.866666666666674,6.533333333333332,2.5333333333333337,6.200000000000003,65.8,12.000000000000002,4.133333333333334,9.66666666666667,57.82909920004992,57.82909920004992,57.82909920004992,57.82909920004992,0.0
24,148.16900493672992,100.0,12.033333333333335,12.54791076157716,10651.365111466595,5,5,244,4.0,4,31.25,42.00000000000001,13.8125,1.0,9.9375,82.75000000000001,36.68749999999999,1.0,39.1875,17.271323874979316,17.271323874979316,17.271323874979316,17.271323874979316,0.0
25,149.95375362315778,100.0,16.6875,15.573576931431814,10863.685728687471,11,11,244,4.0,4,100.0,0.0
26,0,0,0,0,0,0,0,262,4,4,66.66666666666667,36.44444444444444,9.388888888888888,2.0000000000000004,1.0000000000000002,59.833333333333336,27.166666666666668,3.2222222222222223,1.0000000000000002,16.09181822206867,16.09181822206867,16.09181822206867,16.09181822206867,0.0
27,167.459212389787,100.0,12.208333333333336,14.746593039379475,10008.701965944309,6,6,269,4.0,4,57.142857142857146,43.00000000000001,4.0,1.0,1.0,69.42857142857142,6.714285714285714,1.0,1.0,15.665795714344963,15.665795714344963,15.665795714344963,15.665795714344963,0.0
28,60.80255837813929,100.0,12.250000000000002,18.001462387918323,11648.484923571361,3,3,276,4.0,4,28.57142857142857,43.28571428571429,19.857142857142858,1.0,1.0,90.71428571428572,40.0,1.0,1.0,14.712917571419634,14.712917571419634,14.712917571419634,14.712917571419634,0.0
29,59.01233856347678,100.0,16.285714285714285,17.495274608367183,9677.876684856918,5,5,290,4.0,4,50.0,34.785714285714285,6.857142857142858,7.214285714285714,0.9999999999999999,68.92857142857143,17.928571428571423,12.428571428571429,0.9999999999999999,55.400260571592035,55.400260571592035,55.400260571592035,55.400260571592035,0.0
30,130.2833475731126,100.0,12.464285714285717,13.6246606332593,15370.49499778576,7,7,310,4.0,4,44.99999999999999,36.6,3.8999999999999995,9.700000000000001,1.1500000000000001,72.75,7.1,25.549999999999994,1.4500000000000002,435.37281214994437,435.37281214994437,435.37281214994437,435.37281214994437,0.0
31,181.8559754094359,100.0,12.837499999999999,14.903282148719216,21886.38870489999,11,11,330,4.0,4,25.0,35.699999999999996,6.950000000000002,2.5,1.0000000000000002,77.70000000000002,13.200000000000001,3.4999999999999996,1.0000000000000002,413.6696090001351,413.6696090001351,413.6696090001351,413.6696090001351,0.0
32,190.1689900287738,100.0,11.537500000000001,14.27944858969617,16769.44433464996,15,15,349,4.0,4,68.42105263157895,33.26315789473684,9.684210526315791,17.631578947368425,1.0000000000000002,65.31578947368422,18.89473684210526,44.05263157894737,1.0000000000000002,31.132354263287485,31.132354263287485,31.132354263287485,31.132354263287485,0.0
33,189.17420933150154,100.0,15.394736842105264,12.449208365877249,10156.559171526358,6,6,363,4.0,4,14.285714285714292,35.785714285714285,11.5,9.571428571428573,0.9999999999999999,85.35714285714285,20.285714285714285,31.85714285714285,0.9999999999999999,23.316005928661202,23.316005928661202,23.316005928661202,23.316005928661202,0.0
34,136.50549715762364,100.0,14.464285714285715,13.49766040371103,10001.269910928777,12,12,382,4.0,4,42.10526315789473,32.84210526315789,2.473684210526316,15.526315789473689,1.0000000000000002,77.73684210526316,4.368421052631579,37.99999999999999,1.0000000000000002,42.42879315805974,42.42879315805974,42.42879315805974,42.42879315805974,0.0
35,180.1795463864697,100.0,12.960526315789474,13.239555908390049,9774.463484578902,11,11,400,4.0,4,27.777777777777786,35.05555555555556,14.388888888888888,10.111111111111112,1.0000000000000002,77.66666666666667,47.05555555555555,28.333333333333343,1.0000000000000002,20.20040472254752,20.20040472254752,20.20040472254752,20.20040472254752,0.0
36,172.65988460050343,100.0,15.138888888888888,13.44593316218532,8475.000536222271,13,13,409,4.0,4,44.44444444444444,40.33333333333333,5.444444444444444,12.000000000000002,1.0,74.1111111111111,16.11111111111111,48.00000000000001,1.0,30.7059851109241,30.7059851109241,30.7059851109241,30.7059851109241,0.0
37,84.76333589940752,100.0,14.694444444444443,15.475522504527293,10634.113603666668,5,5,425,4.0,4,12.5,40.125,6.625,3.6249999999999996,1.0,86.6875,20.125,5.875000000000001,1.0,18.857446750303097,18.857446750303097,18.857446750303097,18.857446750303097,0.0
38,143.31857885130358,100.0,12.843750000000002,16.04904946006539,8111.279520749804,14,14,441,4.0,4,50.0,33.3125,6.937500000000001,5.0625,1.1875,62.0625,19.0625,9.062500000000002,1.5625,120.68389624994325,120.68389624994325,120.68389624994325,120.68389624994325,0.0
39,154.5629868795715,100.0,11.625000000000002,13.196483094110045,15448.932517125057,8,8,458,4.0,4,11.764705882352942,44.76470588235294,1.0,1.0,1.0,86.47058823529412,1.0,1.0,1.0,18.730953235289608,18.730953235289608,18.730953235289608,18.730953235289608,0.0
40,134.67762318101558,100.0,11.941176470588237,18.950673541635954,6128.789411705785,15,15,470,4.0,4,8.333333333333343,46.0,0.9999999999999999,2.0,0.9999999999999999,88.08333333333334,0.9999999999999999,2.666666666666667,0.9999999999999999,37.986434166820494,37.986434166820494,37.986434166820494,37.986434166820494,0.0
41,94.08482135267107,100.0,12.5,19.367972327345452,5648.819187917222,11,11,490,4.0,4,10.0,42.65,2.0500000000000003,6.700000000000002,1.0000000000000002,83.6,2.9500000000000006,13.499999999999998,1.0000000000000002,12.990303349852184,12.990303349852184,12.990303349852184,12.990303349852184,0.0
42,174.40175725173287,100.0,13.100000000000003,17.333594183165125,4628.199483249864,18,18,499,4.0,4,0.0,50.0,1.0,10.0,1.0,99.0,1.0,21.0,1.0,10.895503666082126,10.895503666082126,10.895503666082126,10.895503666082126,0.0
43,66.06172272264557,100.0,15.5,20.254629100529094,3494.4817726672127,9,9,506,4.0,4,0.0,47.42857142857143,1.0,10.0,1.0,93.28571428571429,1.0,21.0,1.0,11.74932057100315,11.74932057100315,11.74932057100315,11.74932057100315,0.0
44,55.11995603341275,100.0,14.857142857142858,19.16398683702871,5287.420777571761,7,7,521,4.0,4,6.666666666666671,44.60000000000001,1.0,8.933333333333335,1.0,97.06666666666666,1.0,27.266666666666666,1.0,11.526546533180712,11.526546533180712,11.526546533180712,11.526546533180712,0.0
45,119.7859089372493,100.0,13.883333333333336,18.103877660283107,4864.819455866746,14,14,537,4.0,4,12.5,45.1875,1.0,13.750000000000002,1.0,90.4375,1.0,46.75,1.0,11.262607937396751,11.262607937396751,11.262607937396751,11.262607937396751,0.0
46,130.51694836611082,100.0,15.234375,18.131537812793752,3689.271001312477,14,14,537,4.0,4,100.0,0.0
47,0,0,0,0,0,0,0,551,4,4,0.0,55.71428571428573,0.9999999999999999,12.571428571428573,0.9999999999999999,95.2857142857143,0.9999999999999999,48.57142857142858,0.9999999999999999,13.84639678547371,13.84639678547371,13.84639678547371,13.84639678547371,0.0
48,96.03959052697769,100.0,17.57142857142857,22.668093630709908,6407.6586162856465,14,14,558,4.0,4,14.285714285714292,45.28571428571429,1.0,1.0,1.0,80.85714285714286,1.0,1.0,1.0,121.67847785687107,121.67847785687107,121.67847785687107,121.67847785687107,0.0
49,57.396537707150614,100.0,12.071428571428573,19.176276798084,10792.983890999883,6,6,576,4.0,4,22.222222222222214,46.5,2.2222222222222223,4.0,1.0000000000000002,88.72222222222221,6.222222222222221,7.666666666666666,1.0000000000000002,37.949970944383594,37.949970944383594,37.949970944383594,37.949970944383594,0.0
50,144.24792016688755,100.0,13.430555555555557,19.225643338493338,5664.237237222045,14,14,594,4.0,4,11.111111111111114,47.888888888888886,1.0000000000000002,10.111111111111112,1.0000000000000002,92.72222222222223,1.0000000000000002,22.499999999999996,1.0000000000000002,16.010360277808406,16.010360277808406,16.010360277808406,16.010360277808406,0.0
51,140.40274718315277,100.0,15.000000000000002,19.35794125683868,4368.106744166956,16,16,606,4.0,4,41.666666666666664,43.99999999999999,7.666666666666666,12.000000000000004,0.9999999999999999,69.25,23.666666666666668,48.000000000000014,0.9999999999999999,11.288806416966205,11.288806416966205,11.288806416966205,11.288806416966205,0.0
52,112.38451339118153,100.0,16.166666666666664,16.67079847946916,5029.622998749953,7,7,625,4.0,4,0.0,57.42105263157895,11.000000000000002,9.68421052631579,1.0000000000000002,95.05263157894734,34.99999999999999,38.10526315789473,1.0000000000000002,11.162772474084417,11.162772474084417,11.162772474084417,11.162772474084417,0.0
53,140.25899439531253,100.0,19.776315789473685,22.14998724725982,3662.1101321577858,19,19,640,4.0,4,6.666666666666671,57.466666666666676,1.666666666666667,1.0,1.0,87.80000000000001,3.266666666666667,1.0,1.0,12.032316066809775,12.032316066809775,12.032316066809775,12.032316066809775,0.0
54,102.07770352116164,100.0,15.283333333333331,24.38177676907914,4807.911737733472,14,14,647,4.0,4,0.0,56.57142857142857,1.0,1.0,1.0,86.14285714285714,1.0,1.0,1.0,10.424238285330441,10.424238285330441,10.424238285330441,10.424238285330441,0.0
55,48.030898081698155,100.0,14.892857142857144,24.063134433724763,4057.950618856921,7,7,660,4.0,4,0.0,59.23076923076923,0.9999999999999999,0.9999999999999999,0.9999999999999999,91.46153846153847,0.9999999999999999,0.9999999999999999,0.9999999999999999,11.557188846172021,11.557188846172021,11.557188846172021,11.557188846172021,0.0
56,84.70109796713231,100.0,15.557692307692312,25.2146627178777,4068.1186049234666,13,13,675,4.0,4,0.0,54.06666666666666,1.0,1.0,1.0,87.40000000000002,1.0,1.0,1.0,13.53524333317182,13.53524333317182,13.53524333317182,13.53524333317182,0.0
57,106.10213603360995,100.0,14.266666666666666,22.978540713747098,6490.692261399818,15,15,679,4.0,4,0.0,54.0,1.0,1.0,1.0,89.0,1.0,1.0,1.0,12.767832999543316,12.767832999543316,12.767832999543316,12.767832999543316,0.0
58,27.831397275827843,100.0,14.250000000000002,22.949673200287624,3322.435895000126,4,4,688,4.0,4,11.111111111111114,48.33333333333334,1.0,4.0,1.0,84.66666666666669,1.0,7.666666666666666,1.0,11.00258177797918,11.00258177797918,11.00258177797918,11.00258177797918,0.0
59,71.60277185541872,100.0,13.583333333333336,20.20530855764852,3786.206155110954,8,8,702,4.0,4,0.0,45.142857142857146,0.9999999999999999,10.000000000000002,0.9999999999999999,92.21428571428572,0.9999999999999999,21.0,0.9999999999999999,10.258738642733078,10.258738642733078,10.258738642733078,10.258738642733078,0.0
60,114.73641710818362,100.0,14.285714285714288,18.197993551135454,4589.1354550713,14,14,713,4.0,4,9.090909090909093,44.72727272727273,2.9999999999999996,5.909090909090909,0.9999999999999999,96.45454545454545,9.545454545454545,11.90909090909091,0.9999999999999999,15.687511818131581,15.687511818131581,15.687511818131581,15.687511818131581,0.0
61,87.65389684637952,100.0,13.65909090909091,18.251530958050978,5474.787774545554,10,10,713,4.0,4,100.0,0.0
62,0,0,0,0,0,0,0,725,4,4,0.0,47.08333333333334,12.000000000000004,0.9999999999999999,0.9999999999999999,91.08333333333333,48.000000000000014,0.9999999999999999,0.9999999999999999,14.873645417234608,14.873645417234608,14.873645417234608,14.873645417234608,0.0
63,95.41773233495427,100.0,15.270833333333334,18.91324711086151,5700.786015916644,12,12,727,4.0,4,0.0,49.0,12.0,1.0,1.0,92.0,48.0,1.0,1.0,15.026917500108539,15.026917500108539,15.026917500108539,15.026917500108539,0.0
64,15.350164228993144,100.0,15.75,19.715159142142376,3148.922763999508,2,2,729,4.0,4,0.0,49.0,1.0,1.0,1.0,92.0,1.0,1.0,1.0,16.571484999076347,16.571484999076347,16.571484999076347,16.571484999076347,0.0
65,14.61816776582906,100.0,13.0,20.784609690826528,4275.66044500054,2,2,744,4.0,4,6.666666666666671,48.80000000000001,6.133333333333334,1.0,1.0,90.66666666666667,22.933333333333334,1.0,1.0,11.634531400098544,11.634531400098544,11.634531400098544,11.634531400098544,0.0
66,113.2146499208019,100.0,14.23333333333333,20.201364964447492,3568.926273466665,14,14,749,4.0,4,0.0,43.4,16.4,1.0,1.0,90.8,67.19999999999999,1.0,1.0,11.392160799732665,11.392160799732665,11.392160799732665,11.392160799732665,0.0
67,40.82185775541632,100.0,15.450000000000003,17.437368343137415,6188.219828399815,5,5,767,4.0,4,5.555555555555557,45.27777777777778,21.166666666666668,1.0000000000000002,1.0000000000000002,93.00000000000001,88.05555555555556,1.0000000000000002,1.0000000000000002,18.244637222071308,18.244637222071308,18.244637222071308,18.244637222071308,0.0
68,136.0336898319075,100.0,17.111111111111114,18.393455289801157,5346.777576333504,17,17,787,4.0,4,15.0,43.949999999999996,7.949999999999998,1.9000000000000004,1.0000000000000002,85.4,29.099999999999998,3.0,1.0000000000000002,15.851194949937053,15.851194949937053,15.851194949937053,15.851194949937053,0.0
69,163.41174810549813,100.0,13.699999999999998,18.199739953293776,5960.56577829977,17,17,804,4.0,4,0.0,45.1764705882353,23.0,1.0,1.0,97.8235294117647,96.0,1.0,1.0,13.090741117647507,13.090741117647507,13.090741117647507,13.090741117647507,0.0
70,126.39573670591109,100.0,17.544117647058826,18.314529809118138,3899.7235718824786,17,17,812,4.0,4,0.0,44.125,10.625000000000002,1.0,1.0,88.625,42.5,1.0,1.0,14.75587437471404,14.75587437471404,14.75587437471404,14.75587437471404,0.0
71,63.9477087115915,100.0,14.187500000000004,18.265321292908887,6573.401615875355,8,8,828,4.0,4,12.5,52.5625,1.0,1.0,1.0,89.9375,1.0,1.0,1.0,66.68904487526106,66.68904487526106,66.68904487526106,66.68904487526106,0.0
72,113.39963309767913,100.0,13.890625,22.327217441317558,5212.1157515624645,14,14,834,4.0,4,33.33333333333334,46.666666666666664,11.000000000000004,1.0,1.0,85.0,26.333333333333332,1.0,1.0,12.874987333210205,12.874987333210205,12.874987333210205,12.874987333210205,0.0
73,49.37181971733201,100.0,14.91666666666667,19.079494991674824,7654.569226832791,4,4,853,4.0,4,15.789473684210535,40.94736842105263,12.526315789473683,1.0000000000000002,1.0000000000000002,79.10526315789474,34.1578947368421,1.0000000000000002,1.0000000000000002,13.207338579090184,13.207338579090184,13.207338579090184,13.207338579090184,0.0
74,167.62251864496102,100.0,13.868421052631577,16.700290903204387,4978.085780579166,16,16,869,4.0,4,6.25,48.8125,2.125,1.0,1.0,96.875,3.4999999999999996,1.0,1.0,11.880030062570768,11.880030062570768,11.880030062570768,11.880030062570768,0.0
75,115.82333845684315,100.0,13.234374999999998,20.58304564769803,3999.875869937682,15,15,875,4.0,4,16.666666666666657,44.0,1.0,3.3333333333333335,1.0,89.0,1.0,5.333333333333334,1.0,11.496416166664858,11.496416166664858,11.496416166664858,11.496416166664858,0.0
76,48.51260228698482,100.0,12.333333333333334,18.359551712547383,2982.520839999779,5,5,875,4.0,4,100.0,0.0
77,0,0,0,0,0,0,0,890,4,4,46.666666666666664,42.40000000000001,13.466666666666665,8.0,1.0,64.8,54.666666666666664,14.000000000000007,1.0,11.14115993307981,11.14115993307981,11.14115993307981,11.14115993307981,0.0
78,136.7826423388317,100.0,16.216666666666665,16.11202725230842,4499.495846666711,8,8,901,4.0,4,0.0,57.272727272727266,23.0,6.7272727272727275,0.9999999999999999,94.45454545454545,96.00000000000001,11.636363636363638,0.9999999999999999,11.510493909141092,11.510493909141092,11.510493909141092,11.510493909141092,0.0
79,73.88080066917989,100.0,22.0,21.934022843449323,4245.728083273041,11,11,904,4.0,4,0.0,56.00000000000001,23.0,1.0,1.0,92.33333333333333,96.0,1.0,1.0,10.128917666709944,10.128917666709944,10.128917666709944,10.128917666709944,0.0
80,19.50994880883342,100.0,20.25,22.51485542760111,4427.26180200043,3,3,919,4.0,4,13.333333333333329,50.46666666666666,8.333333333333332,1.0,1.0,86.73333333333333,32.466666666666654,1.0,1.0,10.635602733358004,10.635602733358004,10.635602733358004,10.635602733358004,0.0
81,112.63947020598124,100.0,15.2,20.86161656958345,5152.90918906685,13,13,928,4.0,4,11.111111111111114,54.77777777777777,8.0,1.0,1.0,96.11111111111111,16.555555555555557,1.0,1.0,11.5725751111313,11.5725751111313,11.5725751111313,11.5725751111313,0.0
82,62.313704495191956,100.0,16.194444444444443,22.51407099401775,3603.1008504449146,8,8,928,4.0,4,100.0,0.0
83,0,0,0,0,0,0,0,943,4,4,6.666666666666671,52.400000000000006,13.73333333333333,1.0,1.0,88.06666666666668,28.46666666666667,1.0,1.0,29.369793666774058,29.369793666774058,29.369793666774058,29.369793666774058,0.0
84,113.2023379791356,100.0,17.033333333333335,21.128555875103526,5993.45807406656,14,14,951,4.0,4,25.0,47.75,9.5,1.0,1.0,84.5,20.0,1.0,1.0,11.346050625434145,11.346050625434145,11.346050625434145,11.346050625434145,0.0
85,64.8949528965474,100.0,14.8125,19.39947476946125,5379.140223999684,6,6,951,4.0,4,100.0,0.0
86,0,0,0,0,0,0,0,970,4,4,5.26315789473685,49.94736842105262,19.157894736842106,1.0000000000000002,1.0000000000000002,93.05263157894738,62.73684210526316,1.0000000000000002,1.0000000000000002,15.206741157893894,15.206741157893894,15.206741157893894,15.206741157893894,0.0
87,141.93401769730133,100.0,17.776315789473685,20.033515943456237,4626.542032683957,18,18,978,4.0,4,12.5,53.625,12.75,1.0,1.0,88.875,32.99999999999999,1.0,1.0,19.33203450016663,19.33203450016663,19.33203450016663,19.33203450016663,0.0
88,58.41749446946547,100.0,17.093750000000004,21.713443026540887,4457.843614375179,7,7,978,4.0,4,100.0,0.0
89,0,0,0,0,0,0,0,992,4,4,0.0,44.2857142857143,12.642857142857148,0.9999999999999999,0.9999999999999999,94.14285714285715,49.500000000000014,0.9999999999999999,0.9999999999999999,14.628337714124687,14.628337714124687,14.628337714124687,14.628337714124687,0.0
90,114.41200076352213,100.0,14.732142857142858,17.754360768831443,6240.854147928466,14,14,994,4.0,4,0.0,38.0,6.5,1.0,1.0,89.0,24.5,1.0,1.0,13.180257999920286,13.180257999920286,13.180257999920286,13.180257999920286,0.0
91,18.15592148501044,100.0,11.625,15.568843213921546,6675.600222501089,2,2,1012,4.0,4,5.555555555555557,39.33333333333333,1.0000000000000002,1.0000000000000002,1.0000000000000002,85.22222222222221,1.0000000000000002,1.0000000000000002,1.0000000000000002,18.133882444494198,18.133882444494198,18.133882444494198,18.133882444494198,0.0
92,156.93847381176622,100.0,10.583333333333336,16.598820239201743,6640.41500322239,17,17,1032,4.0,4,0.0,50.55,1.0000000000000002,1.0000000000000002,1.0000000000000002,89.85000000000001,1.0000000000000002,1.0000000000000002,1.0000000000000002,26.206570900285442,26.206570900285442,26.206570900285442,26.206570900285442,0.0
93,145.53446213325535,100.0,13.387500000000003,21.455779378759466,6100.2364685999055,20,20,1049,4.0,4,17.64705882352942,45.588235294117645,1.2352941176470589,1.5294117647058825,1.1764705882352942,78.47058823529413,1.7058823529411766,2.4705882352941178,1.5294117647058825,99.55106082356103,99.55106082356103,99.55106082356103,99.55106082356103,0.0
94,135.83853750494637,100.0,12.382352941176471,19.289225862966287,9692.369831588352,14,14,1069,4.0,4,5.0,50.55,1.0000000000000002,1.0000000000000002,1.0000000000000002,86.75,1.0000000000000002,1.0000000000000002,1.0000000000000002,26.89505750004173,26.89505750004173,26.89505750004173,26.89505750004173,0.0
95,147.59682792717348,100.0,13.387499999999996,21.45577937875947,7740.251634299968,19,19,1088,4.0,4,0.0,46.63157894736842,1.0000000000000002,1.0000000000000002,1.0000000000000002,92.26315789473682,1.0000000000000002,1.0000000000000002,1.0000000000000002,13.037038473780022,13.037038473780022,13.037038473780022,13.037038473780022,0.0
96,144.8509102829274,100.0,12.407894736842103,19.75905329160811,4572.534636210261,19,19,1094,4.0,4,50.0,44.0,1.0,1.0,1.0,67.83333333333333,1.0,1.0,1.0,13.306957832962022,13.306957832962022,13.306957832962022,13.306957832962022,0.0
97,52.24649614024324,100.0,11.75,18.619546181365433,5085.268431333134,3,3,1099,4.0,4,0.0,48.8,1.0,1.0,1.0,76.0,1.0,1.0,1.0,13.395279399628635,13.395279399628635,13.395279399628635,13.395279399628635,0.0
98,39.71848202798533,100.0,12.950000000000001,20.698007150448085,3937.250998200034,5,5,1111,4.0,4,8.333333333333343,56.83333333333332,0.9999999999999999,0.9999999999999999,0.9999999999999999,88.41666666666667,0.9999999999999999,0.9999999999999999,0.9999999999999999,15.96157174981272,15.96157174981272,15.96157174981272,15.96157174981272,0.0
99,81.33510941662252,100.0,14.958333333333334,24.17654252231557,5233.856842499942,11,11,1127,4.0,4,0.0,58.12500000000001,1.0,1.0,1.0,89.5625,1.0,1.0,1.0,12.88547737499357,12.88547737499357,12.88547737499357,12.88547737499357,0.0
100,106.83779954302466,100.0,15.281250000000002,24.735850595593032,5428.084700437466,16,16,1141,4.0,4,0.0,52.2857142857143,0.9999999999999999,0.9999999999999999,0.9999999999999999,92.42857142857142,0.9999999999999999,0.9999999999999999,0.9999999999999999,12.448458785911498,12.448458785911498,12.448458785911498,12.448458785911498,0.0
101,98.61457310774772,100.0,13.821428571428571,22.207365711329537,5610.219631428403,14,14,1157,4.0,4,6.25,49.1875,1.0,1.0,1.0,86.5625,1.0,1.0,1.0,14.425531375195533,14.425531375195533,14.425531375195533,14.425531375195533,0.0
