episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,minikube_avg_cpu,minikube-m02_avg_cpu,minikube-m03_avg_cpu,minikube-m04_avg_cpu,minikube_avg_mem,minikube-m02_avg_mem,minikube-m03_avg_mem,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt,epsilon
173,18.001772752247405,100.0,21.321428571428573,9.258397801192649,3637.916595571109,4,4,1238,4.0,4,17.64705882352942,34.470588235294116,1.9411764705882355,12.588235294117645,32.11764705882353,65.76470588235294,3.5882352941176467,21.88235294117647,88.8235294117647,11.911887003567672,11.911887003567672,11.911887003567672,11.911887003567672,0.6339736701114637
174,26.40127312219477,100.0,20.279411764705884,13.96399045135811,6666.632742880371,14,14,1239,4.0,4,100.0,33.0,11.0,1.0,21.0,48.0,35.0,1.0,69.0,11.660737000056542,11.660737000056542,11.660737000056542,11.660737000056542,0.6330423157339657
175,1.6822289525114646,100.0,16.5,11.863810517704671,2406.621834001271,0,0,1254,4.0,4,46.666666666666664,34.866666666666674,23.4,9.333333333333334,20.999999999999996,56.8,70.2,32.93333333333333,56.59999999999997,10.306202999587791,10.306202999587791,10.306202999587791,10.306202999587791,0.6303888355920373
176,40.53270382532534,100.0,22.149999999999995,10.592180644399317,4686.635088800297,8,8,1261,4.0,4,42.85714285714286,34.42857142857143,28.71428571428572,30.0,7.000000000000001,62.14285714285713,62.7142857142857,96.0,12.142857142857144,11.058063849174816,11.058063849174816,11.058063849174816,11.058063849174816,0.6277464778611841
177,17.220008534289875,100.0,25.03571428571429,10.847420385993711,5637.300977142461,4,4,1274,4.0,4,53.84615384615385,31.076923076923084,24.307692307692307,14.923076923076922,14.384615384615385,62.69230769230769,43.30769230769231,45.84615384615384,32.46153846153846,10.068903386127204,10.068903386127204,10.068903386127204,10.068903386127204,0.625115195920357
178,27.672771083891448,100.0,21.17307692307692,9.94717972920328,4609.293481616008,6,6,1285,4.0,4,36.36363636363637,28.181818181818187,40.63636363636363,1.5454545454545454,23.18181818181819,55.545454545454554,96.27272727272728,1.909090909090909,52.90909090909091,10.314286636209793,10.314286636209793,10.314286636209793,10.314286636209793,0.6228872799280614
179,21.06696027254719,100.0,23.386363636363637,14.586618046959662,4828.421981366278,7,7,1290,4.0,4,40.0,11.000000000000002,42.00000000000001,7.8,18.0,11.000000000000002,99.0,23.799999999999997,42.00000000000001,12.492743800976314,12.492743800976314,12.492743800976314,12.492743800976314,0.6217110113804364
180,6.466857713428508,100.0,19.7,13.47573941771523,4197.822863000329,3,3,1300,4.0,4,20.0,11.000000000000002,22.900000000000002,14.699999999999996,34.4,11.000000000000002,45.800000000000004,44.6,95.39999999999999,10.59613690158585,10.59613690158585,10.59613690158585,10.59613690158585,0.6191050278913177
181,17.350141985682235,100.0,20.75,10.504538058791573,5948.97819479811,8,8,1307,4.0,4,28.57142857142857,12.428571428571429,17.57142857142857,26.285714285714285,30.428571428571434,15.857142857142858,49.85714285714286,89.85714285714288,84.71428571428571,10.185213572445459,10.185213572445459,10.185213572445459,10.185213572445459,0.6167689834983631
182,18.345971420256454,100.0,21.67857142857143,7.5726611027834085,4467.66954085615,5,5,1317,4.0,4,30.0,30.600000000000005,27.0,14.100000000000001,15.400000000000002,82.6,74.60000000000001,46.4,36.4,9.923850899212994,9.923850899212994,9.923850899212994,9.923850899212994,0.6141837151692267
183,26.19171711048212,100.0,21.775,9.486146679924094,6537.417002399161,7,7,1318,4.0,4,0.0,33.0,32.0,11.0,10.0,92.0,72.0,35.0,21.0,9.531356001389213,9.531356001389213,9.531356001389213,9.531356001389213,0.6127664395516681
184,2.1888487633589744,100.0,21.5,11.01135777277262,2898.992919988814,1,1,1324,4.0,4,33.33333333333334,31.5,41.0,11.0,13.0,82.0,93.0,35.0,26.0,14.940691328471681,14.940691328471681,14.940691328471681,14.940691328471681,0.6110956933435407
185,14.67753975314164,100.0,24.125000000000004,12.669525688881064,3848.3889598307237,4,4,1339,4.0,4,20.0,26.13333333333333,39.86666666666665,24.53333333333334,15.333333333333329,53.2,90.73333333333335,71.59999999999998,29.26666666666667,10.608245866994062,10.608245866994062,10.608245866994062,10.608245866994062,0.6089177429802981
186,44.01018930149969,100.0,26.466666666666672,9.797284373319526,4840.15143919775,12,12,1342,4.0,4,100.0,21.0,12.0,26.0,25.333333333333336,45.0,27.999999999999996,62.0,62.0,10.49620533497849,10.49620533497849,10.49620533497849,10.49620533497849,0.6080231976195085
187,8.74022130370446,100.0,21.083333333333336,6.043725133014131,13224.562301334421,0,0,1358,4.0,4,50.0,21.0625,26.625,19.625,19.75,34.0,86.625,39.81249999999999,55.99999999999999,10.022472939454019,10.022472939454019,10.022472939454019,10.022472939454019,0.605474588402375
188,40.648876791789476,100.0,21.765625,5.593516505414076,4580.6580553744425,8,8,1369,4.0,4,27.272727272727266,18.636363636363633,24.363636363636367,10.0,27.81818181818181,22.18181818181818,76.18181818181819,21.0,83.54545454545455,11.946410995072007,11.946410995072007,11.946410995072007,11.946410995072007,0.6036969209026631
189,23.50482027039314,100.0,20.204545454545457,7.759294376691939,4271.052244275448,8,8,1385,4.0,4,31.25,24.374999999999996,1.4375,8.625,34.12499999999999,45.625,1.8125000000000002,15.312500000000002,92.625,10.264173562063661,10.264173562063661,10.264173562063661,10.264173562063661,0.6011664458435021
190,14.587931104778109,100.0,17.140625,13.632950193409304,4127.172123062337,11,11,1394,4.0,4,22.222222222222214,38.111111111111114,1.7777777777777777,13.333333333333334,29.444444444444446,84.1111111111111,2.444444444444445,23.33333333333334,82.22222222222221,10.287042218907219,10.287042218907219,10.287042218907219,10.287042218907219,0.5990238834046633
191,14.17585129348571,100.0,20.666666666666668,15.038065712954218,5018.001195111235,7,7,1409,4.0,4,46.666666666666664,27.39999999999999,7.0666666666666655,6.200000000000001,18.466666666666672,52.06666666666666,12.266666666666671,10.600000000000003,67.46666666666667,12.43413993603705,12.43413993603705,12.43413993603705,12.43413993603705,0.5965129959969043
192,21.26167419766919,100.0,14.783333333333335,9.179838082597998,6152.965755933353,8,8,1428,4.0,4,52.631578947368425,35.631578947368425,10.578947368421055,6.157894736842106,31.05263157894736,73.21052631578947,34.473684210526315,10.578947368421057,64.63157894736842,11.087963211282744,11.087963211282744,11.087963211282744,11.087963211282744,0.5940126333040173
193,37.11309558746566,100.0,20.855263157894736,13.280297352334195,4548.8467265776735,9,9,1429,4.0,4,0.0,45.0,22.0,8.0,35.0,85.0,82.0,14.000000000000002,59.0,10.394077995442785,10.394077995442785,10.394077995442785,10.394077995442785,0.5935138198457811
194,3.153893141242291,100.0,27.500000000000004,13.901438774457844,3025.7824180007447,1,1,1441,4.0,4,33.33333333333334,34.16666666666667,22.5,5.000000000000001,40.75,61.83333333333333,72.00000000000001,8.333333333333336,75.16666666666669,15.916886418078017,15.916886418078017,15.916886418078017,15.916886418078017,0.5912743377409203
195,31.85858417730337,100.0,25.604166666666668,14.3000105654377,7773.355553335326,8,8,1443,4.0,4,100.0,11.0,15.0,4.0,31.0,11.0,25.0,6.0,59.0,11.52428950445028,11.52428950445028,11.52428950445028,11.52428950445028,0.5902817266525038
196,2.275736735076068,100.0,15.250000000000002,9.957762485815728,2835.587736495654,0,0,1453,4.0,4,30.0,11.000000000000002,19.8,0.9999999999999999,35.9,11.000000000000002,37.0,0.9999999999999999,78.0,9.84834730043076,9.84834730043076,9.84834730043076,9.84834730043076,0.5878074831447857
197,10.918519960757617,100.0,16.925,12.928692830310522,4568.58276300045,7,7,1464,4.0,4,54.54545454545455,15.727272727272727,33.18181818181819,10.818181818181817,44.81818181818182,26.18181818181818,87.18181818181819,21.90909090909091,92.36363636363637,11.71862036624754,11.71862036624754,11.71862036624754,11.71862036624754,0.585589532533378
198,24.982844831276847,100.0,26.136363636363637,13.88430511111226,3999.9261846374297,5,5,1476,4.0,4,25.0,32.58333333333333,17.41666666666666,15.999999999999998,30.583333333333336,79.66666666666667,55.91666666666666,31.0,60.916666666666664,10.868159001499103,10.868159001499103,10.868159001499103,10.868159001499103,0.5831349569745595
199,36.23643006548838,100.0,24.145833333333332,9.597996133410842,5876.08403216412,9,9,1481,4.0,4,60.0,34.0,2.2,16.8,7.000000000000001,69.80000000000001,3.0,44.2,11.000000000000002,12.161640007980168,12.161640007980168,12.161640007980168,12.161640007980168,0.5820337572374431
200,4.942852989644328,100.0,15.000000000000002,12.255124285267991,8378.416159393964,2,2,1491,4.0,4,70.0,17.8,24.1,14.6,19.6,23.700000000000003,73.1,43.0,39.6,11.934647700400092,11.934647700400092,11.934647700400092,11.934647700400092,0.5795940861785334
201,25.05051986579985,100.0,19.025,4.628565069098374,5124.6659729018575,3,3,1509,4.0,4,27.777777777777786,23.0,31.944444444444443,10.944444444444446,15.111111111111109,53.49999999999999,84.05555555555554,28.333333333333332,32.16666666666666,14.097563780119849,14.097563780119849,14.097563780119849,14.097563780119849,0.5771646413218012
202,38.81550685792215,100.0,20.25,9.61706380905531,5809.828898387625,13,13,1521,4.0,4,50.0,21.5,30.916666666666675,12.499999999999998,19.499999999999996,29.33333333333333,86.58333333333333,37.5,62.16666666666666,10.92076691808567,10.92076691808567,10.92076691808567,10.92076691808567,0.5753492428320098
203,31.467793367681736,100.0,21.104166666666668,7.231146971948093,4843.745732917644,6,6,1533,4.0,4,75.0,30.5,23.999999999999996,11.75,24.083333333333332,47.833333333333336,55.00000000000001,30.58333333333333,57.91666666666666,16.273983749366987,16.273983749366987,16.273983749366987,16.273983749366987,0.5729375907945656
204,29.213213626673724,100.0,22.583333333333336,9.426828189417678,6589.23141774964,3,3,1534,4.0,4,0.0,49.0,15.0,12.0,30.0,85.0,25.0,48.0,52.0,8.58546799281612,8.58546799281612,8.58546799281612,8.58546799281612,0.5722160683222778
205,2.9085127866321514,100.0,26.5,14.671400751121212,3349.8160830058623,1,1,1540,4.0,4,50.0,45.333333333333336,8.666666666666668,15.666666666666668,33.99999999999999,79.0,13.999999999999998,64.0,58.66666666666668,91.36432666612866,91.36432666612866,91.36432666612866,91.36432666612866,0.5712554516032148
206,15.767193404722448,100.0,25.916666666666664,14.993133149032904,6675.259211335894,3,3,1544,4.0,4,50.0,24.5,3.25,20.25,23.5,38.5,6.0,64.0,40.0,10.467363252246287,10.467363252246287,10.467363252246287,10.467363252246287,0.5702964475345683
207,6.837332766335605,100.0,17.875000000000004,9.457009666412077,7899.600591503258,2,2,1553,4.0,4,55.55555555555556,11.0,18.77777777777778,29.777777777777782,17.333333333333336,11.0,49.666666666666664,84.33333333333334,33.44444444444445,10.52288510901336,10.52288510901336,10.52288510901336,10.52288510901336,0.5679059749532991
208,17.52992326987229,100.0,19.22222222222222,7.811691402821565,3770.5904978906296,4,4,1554,4.0,4,100.0,20.0,28.000000000000004,36.0,23.0,31.0,82.0,99.0,45.0,8.99001699872315,8.99001699872315,8.99001699872315,8.99001699872315,0.5664765036870307
209,3.0847441769264243,100.0,26.75,6.057020719792859,3100.5630919971736,0,0,1569,4.0,4,26.66666666666667,25.999999999999996,26.400000000000013,36.46666666666666,25.80000000000001,41.13333333333333,77.19999999999997,93.53333333333332,65.00000000000001,11.592974865925498,11.592974865925498,11.592974865925498,11.592974865925498,0.5641020429029048
210,55.97239525463066,100.0,28.666666666666675,5.750772249278566,4133.032519202486,11,11,1572,4.0,4,66.66666666666667,34.0,21.333333333333336,32.0,20.000000000000004,55.00000000000001,47.333333333333336,65.0,62.0,9.01287599602559,9.01287599602559,9.01287599602559,9.01287599602559,0.5630367851715311
211,11.210244705925282,100.0,26.833333333333332,6.449093306500907,4838.879913334192,1,1,1580,4.0,4,62.5,23.5,34.125,37.25000000000001,8.5,33.0,65.625,75.125,28.000000000000004,9.923313749823137,9.923313749823137,9.923313749823137,9.923313749823137,0.5606767424200515
212,22.541738126459716,100.0,25.84375,11.73806360288481,6363.497376876694,3,3,1589,4.0,4,77.77777777777777,26.555555555555554,36.00000000000001,28.000000000000004,1.666666666666667,46.44444444444444,66.33333333333333,56.111111111111114,2.111111111111111,20.05977599926862,20.05977599926862,20.05977599926862,20.05977599926862,0.5592654677930848
213,19.286049819172206,100.0,23.055555555555557,13.377220660752567,7874.732657442412,2,2,1605,4.0,4,87.5,21.125,13.874999999999998,16.9375,18.125000000000004,31.75,35.87499999999999,34.5,47.24999999999999,24.18923200093559,24.18923200093559,24.18923200093559,24.18923200093559,0.5571552136336879
214,31.78497481068817,100.0,17.515625,6.484057691486165,7006.72076706087,2,2,1619,4.0,4,21.42857142857143,17.42857142857143,17.5,37.357142857142854,20.999999999999993,20.28571428571428,57.78571428571427,81.71428571428572,56.57142857142856,17.041156218121095,17.041156218121095,17.041156218121095,17.041156218121095,0.5548198242630189
215,39.203368503688324,100.0,23.321428571428573,8.641166374902278,7038.795131073649,11,11,1634,4.0,4,26.66666666666667,15.666666666666668,17.0,39.8,1.7333333333333332,26.866666666666667,55.399999999999984,81.19999999999999,4.133333333333333,14.291739935288206,14.291739935288206,14.291739935288206,14.291739935288206,0.5527263446736443
216,25.314254071219597,100.0,18.550000000000008,14.011377065590999,4171.840789132209,11,11,1652,4.0,4,16.666666666666657,18.222222222222218,15.833333333333332,45.83333333333333,12.11111111111111,35.55555555555556,50.83333333333333,81.27777777777777,45.11111111111111,10.770000831851373,10.770000831851373,10.770000831851373,10.770000831851373,0.5504095194898305
217,48.42936212657058,100.0,23.0,13.659363893006649,5791.4349414447015,15,15,1670,4.0,4,61.11111111111111,20.72222222222222,7.000000000000001,31.38888888888889,8.000000000000002,30.888888888888893,14.333333333333334,66.38888888888889,15.555555555555555,10.46819016321226,10.46819016321226,10.46819016321226,10.46819016321226,0.5481024055835491
218,22.7346779298104,100.0,16.77777777777778,10.885615606404969,4762.686155778485,7,7,1673,4.0,4,33.33333333333334,26.0,10.000000000000002,42.0,3.0000000000000004,41.0,21.0,93.0,4.333333333333334,9.999337999033742,9.999337999033742,9.999337999033742,9.999337999033742,0.5476421445704523
219,3.3148931364352983,100.0,20.25,15.101921054372324,3089.523853001689,2,2,1681,4.0,4,50.0,28.249999999999996,19.5,38.625,8.25,46.25,51.75000000000001,85.125,15.25,10.93898712497321,10.93898712497321,10.93898712497321,10.93898712497321,0.5463784186860345
220,17.896576101926776,100.0,23.65625,11.606163970474185,3968.5001529978763,4,4,1695,4.0,4,42.85714285714286,22.928571428571427,7.214285714285714,12.642857142857148,22.857142857142865,43.57142857142858,19.857142857142847,30.785714285714285,71.64285714285714,11.395650429351788,11.395650429351788,11.395650429351788,11.395650429351788,0.5440882016690556
221,22.58504099138404,100.0,16.41071428571429,9.237199389168614,7261.768082928029,8,8,1702,4.0,4,28.57142857142857,28.999999999999996,1.8571428571428572,27.71428571428572,20.857142857142854,57.99999999999999,2.428571428571429,92.0,68.71428571428571,14.011004428279453,14.011004428279453,14.011004428279453,14.011004428279453,0.5429466955841528
222,13.687098572493037,100.0,19.857142857142858,11.232541881131755,4633.516378002241,5,5,1710,4.0,4,62.5,14.75,6.0,22.499999999999996,10.375,22.249999999999996,10.0,70.625,28.749999999999996,47.00446049719176,47.00446049719176,47.00446049719176,47.00446049719176,0.5406708630859921
223,9.979709715704592,100.0,13.40625,6.436872503625982,13618.495914501182,3,3,1711,4.0,4,100.0,18.0,1.0,28.000000000000004,1.0,21.0,1.0,82.0,1.0,8.812280997517519,8.812280997517519,8.812280997517519,8.812280997517519,0.540443805167081
224,0.6203624198949498,100.0,12.000000000000002,11.554220008291345,3924.945293008932,0,0,1723,4.0,4,33.33333333333334,28.083333333333332,0.9999999999999999,32.66666666666667,3.5833333333333335,64.08333333333333,0.9999999999999999,89.33333333333331,7.916666666666668,11.567765919608064,11.567765919608064,11.567765919608064,11.567765919608064,0.5387439074299805
225,12.038527297267013,100.0,16.33333333333333,14.290832344518542,3889.5233245008662,8,8,1726,4.0,4,33.33333333333334,28.999999999999996,3.0000000000000004,34.99999999999999,7.000000000000001,68.0,4.333333333333334,93.0,11.0,8.965572007582523,8.965572007582523,8.965572007582523,8.965572007582523,0.5379524526422018
226,3.4400191098684187,100.0,18.499999999999996,13.771454819886223,2629.2844340011166,2,2,1735,4.0,4,22.222222222222214,31.0,10.0,21.22222222222222,17.555555555555557,72.66666666666667,17.666666666666668,51.22222222222222,52.77777777777778,12.990801664677242,12.990801664677242,12.990801664677242,12.990801664677242,0.5356975541703157
227,15.123187360786815,100.0,19.944444444444446,11.223573412061876,3659.001089889595,7,7,1745,4.0,4,70.0,19.0,32.800000000000004,17.9,28.000000000000007,25.5,80.4,49.00000000000001,93.0,10.64479569758987,10.64479569758987,10.64479569758987,10.64479569758987,0.5337883234305116
228,27.33001474247575,100.0,24.425,7.764549889104995,4306.066093400295,3,3,1751,4.0,4,33.33333333333334,30.166666666666668,35.0,29.166666666666668,28.000000000000004,60.333333333333336,86.0,83.49999999999999,93.0,11.817651000455953,11.817651000455953,11.817651000455953,11.817651000455953,0.5330041487634518
229,27.60284639590288,100.0,30.583333333333336,3.3643026495379695,3802.8554863340105,4,4,1753,4.0,4,50.0,36.0,28.000000000000004,35.0,6.5,72.0,76.0,93.0,24.5,29.786835992126726,29.786835992126726,29.786835992126726,29.786835992126726,0.5322211261071825
230,6.106752899956345,100.0,26.375,11.898250875707076,4392.061678998289,1,1,1757,4.0,4,25.0,42.75,20.75,35.0,12.0,87.0,52.0,93.0,48.0,17.55138099906617,17.55138099906617,17.55138099906617,17.55138099906617,0.5303242853872158
231,13.46589260829909,100.0,27.625,12.478122334175874,6669.446846251958,3,3,1776,4.0,4,42.10526315789473,17.157894736842103,15.789473684210526,29.315789473684212,23.36842105263158,25.10526315789474,28.736842105263154,70.10526315789474,60.63157894736841,24.77148784198921,24.77148784198921,24.77148784198921,24.77148784198921,0.5281013613818504
232,43.60510359043041,100.0,21.4078947368421,7.650366892174601,5485.049846526204,11,11,1795,4.0,4,42.10526315789473,14.263157894736844,16.42105263157895,39.78947368421053,18.789473684210524,21.947368421052634,33.05263157894736,90.89473684210529,52.89473684210526,11.1034573668516,11.1034573668516,11.1034573668516,11.1034573668516,0.5258877550548747
233,37.63578793601107,100.0,22.31578947368421,12.17241878424082,5943.692972736531,11,11,1810,4.0,4,33.33333333333334,28.000000000000004,24.40000000000001,42.66666666666667,1.0,49.53333333333333,53.599999999999994,93.53333333333336,1.0,10.975141267408617,10.975141267408617,10.975141267408617,10.975141267408617,0.5236834273500142
234,29.06703296432441,100.0,24.016666666666666,15.560241775591932,3815.312129733502,10,10,1814,4.0,4,50.0,35.0,21.5,27.749999999999996,2.5,79.0,47.0,59.50000000000001,3.5000000000000004,10.182291000091936,10.182291000091936,10.182291000091936,10.182291000091936,0.5228042855648428
235,8.79790355441041,100.0,21.6875,12.983670327008282,4234.872613749758,2,2,1824,4.0,4,50.0,29.599999999999998,34.4,14.000000000000002,9.5,69.10000000000001,83.0,34.4,16.5,10.420800099382177,10.420800099382177,10.420800099382177,10.420800099382177,0.521488339374704
236,22.29746588998568,100.0,21.875,11.431626062386641,4136.601951500052,5,5,1825,4.0,4,0.0,23.0,25.0,21.0,16.0,57.99999999999999,59.0,69.0,28.000000000000004,9.373433000291698,9.373433000291698,9.373433000291698,9.373433000291698,0.5206128826279744
237,3.198178820488355,100.0,21.25,3.344772040064913,9023.222000003443,1,1,1836,4.0,4,27.272727272727266,21.454545454545457,31.0,28.636363636363637,15.999999999999998,50.36363636363637,68.99999999999999,82.63636363636363,28.000000000000007,10.479782181474464,10.479782181474464,10.479782181474464,10.479782181474464,0.518430665244791
238,34.56742108413195,100.0,24.27272727272727,6.37657112203029,3891.713679544575,8,8,1838,4.0,4,50.0,18.0,17.0,27.0,11.5,21.0,45.0,69.0,19.5,11.54447650333168,11.54447650333168,11.54447650333168,11.54447650333168,0.5172343470697907
239,4.198311953279518,100.0,18.375,5.664900091708675,6997.57006100117,1,1,1850,4.0,4,66.66666666666667,18.916666666666668,16.916666666666668,25.41666666666667,15.83333333333333,24.916666666666664,48.166666666666664,71.58333333333333,46.33333333333333,10.586484001881521,10.586484001881521,10.586484001881521,10.586484001881521,0.5150662912628393
240,31.319049424906325,100.0,19.270833333333336,4.493175837615201,5471.036306001527,4,4,1865,4.0,4,20.0,15.46666666666667,22.33333333333333,26.8,24.66666666666667,18.33333333333334,67.79999999999998,75.33333333333334,82.26666666666665,10.273297934327275,10.273297934327275,10.273297934327275,10.273297934327275,0.5129073231470065
241,41.32497479615767,100.0,22.316666666666666,6.145821661125757,5633.005876931323,12,12,1875,4.0,4,70.0,24.0,25.4,5.2,20.0,44.6,62.20000000000001,8.8,48.3,12.887231199420057,12.887231199420057,12.887231199420057,12.887231199420057,0.5112940379365484
242,19.347152442303734,100.0,18.65,10.075328208284665,5447.175920299196,3,3,1877,4.0,4,100.0,30.0,18.0,12.0,35.0,65.0,48.0,21.000000000000004,82.0,9.595266492397059,9.595266492397059,9.595266492397059,9.595266492397059,0.5106501455750673
243,5.936882380849207,100.0,23.75,9.250628778003295,3447.3404934979044,0,0,1878,4.0,4,100.0,36.0,18.0,16.0,26.0,75.0,48.0,28.000000000000004,62.0,8.648212999105453,8.648212999105453,8.648212999105453,8.648212999105453,0.5101141880716412
244,3.13213344027513,100.0,24.000000000000004,7.874007874011811,3165.7259700004943,0,0,1879,4.0,4,0.0,28.000000000000004,18.0,16.0,26.0,55.00000000000001,48.0,28.000000000000004,62.0,15.021201004856266,15.021201004856266,15.021201004856266,15.021201004856266,0.5098999626086868
245,2.998803076058011,100.0,22.0,5.099019513592785,2310.675770000671,1,1,1880,4.0,4,0.0,28.000000000000004,18.0,16.0,26.0,55.00000000000001,48.0,28.000000000000004,62.0,11.773569000069983,11.773569000069983,11.773569000069983,11.773569000069983,0.5091508817167656
246,2.998803076058011,100.0,22.0,5.099019513592785,2870.3698619938223,1,1,1891,4.0,4,36.36363636363637,35.27272727272727,15.909090909090908,27.636363636363644,19.454545454545453,79.72727272727272,35.54545454545454,72.36363636363637,44.54545454545455,10.550232731144536,10.550232731144536,10.550232731144536,10.550232731144536,0.5073362635483525
247,35.13618448544173,100.0,24.568181818181813,8.453606568913836,5736.391150908524,7,7,1907,4.0,4,25.0,18.625,12.1875,27.937500000000004,14.5625,31.75,21.500000000000004,88.9375,24.3125,10.197553750003863,10.197553750003863,10.197553750003863,10.197553750003863,0.5052096968605554
248,24.993155624284846,100.0,18.328125,7.171065018307088,3855.670696375455,12,12,1908,4.0,4,100.0,21.0,17.0,18.0,7.000000000000001,45.0,45.0,48.0,11.0,9.859395009698346,9.859395009698346,9.859395009698346,9.859395009698346,0.5038322108710215
249,2.059176035568363,100.0,15.750000000000004,5.261891294962297,3330.1331070106244,0,0,1911,4.0,4,100.0,21.0,17.0,24.0,15.666666666666664,45.0,45.0,62.0,25.666666666666664,12.190051667857915,12.190051667857915,12.190051667857915,12.190051667857915,0.5031977154770263
250,8.074205073897934,100.0,19.416666666666668,3.8680450720768746,4492.318512997978,0,0,1924,4.0,4,53.84615384615385,24.384615384615387,11.000000000000004,29.461538461538467,29.769230769230763,50.07692307692309,35.0,73.0,55.00000000000001,11.355480307919116,11.355480307919116,11.355480307919116,11.355480307919116,0.5010884960578884
251,41.60973145277784,100.0,23.653846153846157,8.145661038835716,4820.272660154912,6,6,1941,4.0,4,41.17647058823529,16.294117647058826,10.411764705882353,37.70588235294118,24.117647058823533,22.76470588235294,32.99999999999999,84.23529411764706,49.17647058823529,10.503399704569294,10.503399704569294,10.503399704569294,10.503399704569294,0.49898811770940965
252,36.76309251179949,100.0,22.13235294117647,10.683064932742225,4350.934424529174,10,10,1951,4.0,4,30.0,36.0,11.000000000000002,35.099999999999994,32.99999999999999,85.4,35.0,82.0,81.0,10.795999197580386,10.795999197580386,10.795999197580386,10.795999197580386,0.49689654337307965
253,36.564289362022095,100.0,28.775000000000006,10.767806691397109,3641.340074298205,7,7,1954,4.0,4,33.33333333333334,40.00000000000001,3.0000000000000004,28.333333333333332,28.000000000000004,98.99999999999999,4.333333333333334,64.33333333333333,76.00000000000001,9.533338665884608,9.533338665884608,9.533338665884608,9.533338665884608,0.4964792817370655
254,7.137197014858485,100.0,24.833333333333332,13.642932808941662,5990.083130333612,2,2,1958,4.0,4,75.0,35.0,9.0,20.0,28.250000000000004,85.5,14.500000000000002,50.0,70.5,11.735005002265098,11.735005002265098,11.735005002265098,11.735005002265098,0.4954376599570074
255,10.277068314445483,100.0,23.062500000000004,10.381492169305794,5949.4984774974,1,1,1964,4.0,4,66.66666666666667,11.0,17.166666666666668,1.9999999999999998,33.5,11.0,35.666666666666664,2.666666666666667,72.33333333333333,21.170477831522778,21.170477831522778,21.170477831522778,21.170477831522778,0.49336096783140254
256,6.606112768233529,100.0,15.916666666666668,11.605939896207573,7397.045504665584,2,2,1965,4.0,4,100.0,20.0,17.0,1.0,41.0,31.0,35.0,1.0,93.0,10.214434994850308,10.214434994850308,10.214434994850308,10.214434994850308,0.492532730351771
257,1.1151820683360114,100.0,19.75,14.236836024903846,3889.502938996884,0,0,1978,4.0,4,30.769230769230774,29.53846153846154,18.15384615384615,2.230769230769231,35.61538461538462,73.38461538461539,37.15384615384615,3.923076923076923,81.76923076923077,13.16228346079767,13.16228346079767,13.16228346079767,13.16228346079767,0.4909835308498651
258,24.089378799258817,100.0,21.384615384615387,13.276526514008744,6245.477269920789,9,9,1980,4.0,4,50.0,39.0,18.0,11.5,28.500000000000004,92.0,42.0,19.5,65.5,10.521185999095906,10.521185999095906,10.521185999095906,10.521185999095906,0.4904682146207446
259,4.715185261271145,100.0,24.25,10.653065934036352,5215.898572998412,1,1,1981,4.0,4,0.0,39.0,21.0,15.0,15.0,92.0,69.0,25.0,25.0,15.003653010353446,15.003653010353446,15.003653010353446,15.003653010353446,0.48985054902421604
260,2.14379538589532,100.0,22.5,9.836157786453002,8106.022766995011,1,1,1988,4.0,4,42.85714285714286,21.857142857142858,32.14285714285715,15.0,15.857142857142856,33.714285714285715,87.57142857142857,25.0,26.42857142857143,10.364013854996301,10.364013854996301,10.364013854996301,10.364013854996301,0.48779727600906003
261,15.691583952640556,100.0,21.214285714285715,7.150461872537252,3975.440251285493,4,4,2005,4.0,4,29.411764705882348,12.411764705882353,34.70588235294118,6.764705882352942,11.470588235294118,16.52941176470588,91.47058823529413,10.882352941176471,20.176470588235293,11.555211294976557,11.555211294976557,11.555211294976557,11.555211294976557,0.4857526095578513
262,16.41680674784325,100.0,16.338235294117645,11.904333004642705,4511.203646939762,12,12,2017,4.0,4,33.33333333333334,15.666666666666664,12.41666666666667,0.9999999999999999,30.166666666666668,18.583333333333332,45.33333333333334,0.9999999999999999,68.58333333333334,11.057138166506775,11.057138166506775,11.057138166506775,11.057138166506775,0.4837165135950447
263,13.26198036016983,100.0,14.812500000000004,10.803233477707892,4058.6210202515454,8,8,2027,4.0,4,20.0,19.0,15.4,0.9999999999999999,40.199999999999996,24.000000000000004,55.00000000000001,0.9999999999999999,94.3,10.802128897921648,10.802128897921648,10.802128897921648,10.802128897921648,0.4816889521963109
264,12.45971125237978,100.0,18.9,14.164439051061068,4044.5239052991383,8,8,2030,4.0,4,33.33333333333334,19.000000000000004,21.0,3.3333333333333335,33.0,24.0,69.0,5.333333333333334,79.0,9.656139329308644,9.656139329308644,9.656139329308644,9.656139329308644,0.480880309296393
265,5.9416896335640335,100.0,19.083333333333332,10.579930250554542,3399.328343332551,2,2,2043,4.0,4,38.46153846153846,14.692307692307697,18.384615384615383,21.076923076923077,27.769230769230774,17.0,38.076923076923066,64.0,60.92307692307691,10.664558771308153,10.664558771308153,10.664558771308153,10.664558771308153,0.4791664476938381
