episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,minikube_avg_cpu,minikube-m02_avg_cpu,minikube-m03_avg_cpu,minikube-m04_avg_cpu,minikube_avg_mem,minikube-m02_avg_mem,minikube-m03_avg_mem,minikube-m04_avg_mem,epsilon
130,67.12615462727396,87.5,11.468750000000002,15.66407078875891,4948.449949187307,3,3,985,4.0,4,75.0,40.25000000000001,1.0,14.500000000000002,2.5,88.5,1.0,41.5,3.25,0.4604199145097923
131,13.113278991445652,75.0,14.5625,15.761536212843138,2657.4999880003816,1,1,996,4.0,4,75.0,18.416666666666668,14.333333333333334,3.833333333333334,3.4999999999999996,38.58333333333333,50.66666666666667,7.166666666666667,5.25,0.4576652540495986
132,49.677944588365904,91.66666666666666,10.020833333333334,7.325757216255919,7620.166443499936,3,3,1011,4.0,4,88.23529411764706,22.176470588235293,6.058823529411765,13.529411764705884,2.6470588235294117,57.058823529411775,18.470588235294116,29.470588235294116,5.823529411764706,0.4549270745321526
133,67.38502474851441,88.23529411764706,11.102941176470589,8.103641999140107,7664.795688117652,2,2,1027,4.0,4,89.47368421052632,20.68421052631579,3.526315789473685,5.421052631578949,7.2631578947368425,48.000000000000014,5.421052631578947,9.631578947368421,15.68421052631579,0.45220527735311555
134,65.16474575483142,84.21052631578947,9.223684210526315,7.335090025264228,6966.5567476842725,2,2,1034,4.0,4,100.0,13.749999999999998,1.5,3.5000000000000004,18.25,19.25,1.875,5.375,34.0,0.44949976449809104
135,32.54886422572514,87.5,9.25,7.17911985892124,6921.215564125077,0,0,1046,4.0,4,100.0,12.33333333333333,5.166666666666667,19.500000000000004,11.0,12.999999999999998,11.333333333333332,40.75,34.25,0.44681043853909636
136,55.15616551020263,100.0,12.0,5.8162069161038215,3787.536787916148,0,0,1057,4.0,4,85.71428571428572,13.214285714285717,3.3571428571428577,17.28571428571429,16.428571428571427,15.500000000000005,6.7857142857142865,51.49999999999999,60.642857142857146,0.4441372026310538
137,51.00613159917835,78.57142857142857,12.571428571428573,6.295953257388417,6964.496933571484,2,2,1059,4.0,4,100.0,18.0,6.0,22.0,15.5,38.0,14.000000000000002,76.0,62.0,0.44147996050830296
138,8.840782952819772,100.0,15.375,5.98695078633713,3569.8204690006605,0,0,1071,4.0,4,78.57142857142857,15.5,4.42857142857143,22.500000000000004,10.92857142857143,28.357142857142854,9.428571428571429,65.28571428571428,30.571428571428566,0.438838616481134
139,56.41297060849202,85.71428571428571,13.339285714285717,6.875592754036271,7862.652719071385,3,3,1086,4.0,4,75.0,17.0625,3.8125,15.687499999999998,13.625000000000002,23.125,8.312499999999998,40.125,48.625,0.4362130754323421
140,64.10063765731783,93.75,12.546875000000002,7.773068675574914,4864.943418500047,4,4,1100,4.0,4,100.0,11.000000000000002,6.526315789473686,15.736842105263154,8.421052631578947,11.000000000000002,13.368421052631579,35.94736842105262,21.368421052631582,0.4336032428138023
141,61.97941037210428,73.68421052631578,10.421052631578949,4.561118848125168,4348.134986895036,0,0,1116,4.0,4,70.58823529411765,28.470588235294116,2.6470588235294117,16.94117647058824,6.0,70.88235294117648,4.88235294117647,56.58823529411764,14.470588235294118,0.43100902464306434
142,75.11622910975045,94.11764705882352,13.514705882352942,10.874550387540047,5479.048817647066,5,5,1119,4.0,4,100.0,27.0,1.0,24.0,17.333333333333336,64.0,1.0,71.0,48.333333333333336,0.42843032749996846
143,14.4288140902568,100.0,17.333333333333336,10.235398997146659,5568.7243843337155,0,0,1128,4.0,4,90.0,18.2,0.9999999999999999,5.300000000000001,11.000000000000002,38.3,0.9999999999999999,11.399999999999999,30.700000000000006,0.4258670585232811
144,38.64746974992948,90.0,8.875000000000002,6.727374359129176,6628.070085300351,1,1,1144,4.0,4,77.77777777777777,16.055555555555554,4.055555555555555,4.055555555555555,20.444444444444443,25.666666666666664,6.333333333333334,8.944444444444446,59.44444444444444,0.4233191254073513
145,74.87409902620116,88.88888888888889,11.152777777777777,8.600532104225998,5403.075429055611,4,4,1148,4.0,4,100.0,30.000000000000004,1.0,6.000000000000001,5.500000000000001,66.0,1.0,9.25,8.75,0.4207864363987862
146,18.382498283026546,100.0,10.625,11.39584764144544,5433.580156249718,0,0,1149,4.0,4,100.0,35.0,1.0,12.0,5.0,79.0,1.0,25.0,8.0,0.4182689002931473
147,4.205197834352444,100.0,13.25,13.160072188251856,3923.9527299996553,0,0,1151,4.0,4,100.0,32.49999999999999,1.0,17.0,3.0000000000000004,72.0,1.0,38.0,4.5,0.41576642643166595
148,8.339537439600106,100.0,13.375,12.674376006664895,6226.650743999016,0,0,1154,4.0,4,100.0,20.0,1.0,21.0,5.000000000000001,31.0,1.0,46.33333333333333,8.0,0.4132789246979786
149,14.342401350249002,100.0,11.75,8.973318330566633,9325.971419000174,0,0,1158,4.0,4,100.0,12.25,3.0,20.25,3.0,14.249999999999998,4.0,46.5,4.500000000000001,0.4108063055148813
150,18.511174964567296,100.0,9.625,7.40687529527253,6964.919278500474,0,0,1160,4.0,4,100.0,11.0,1.0,22.0,4.5,11.0,1.0,59.0,6.0,0.4083484798411048
151,7.968927593734733,100.0,9.625,8.017873437754448,3217.389646000811,0,0,1176,4.0,4,87.5,16.249999999999996,1.0,10.937500000000002,24.312499999999996,31.25,1.0,27.875,51.5,0.40590535916810755
152,76.4501771018021,100.0,13.125,10.207964371245613,4262.369605999993,2,2,1188,4.0,4,93.33333333333333,15.933333333333335,1.0,3.8000000000000007,22.600000000000005,24.73333333333333,1.0,9.2,55.599999999999994,0.4034768555168883
153,52.959462664845645,80.0,10.833333333333334,9.217955203318407,5866.9461315336475,1,1,1202,4.0,4,68.75,13.5625,5.8125,25.0625,7.000000000000001,16.0625,22.0625,74.0,18.375000000000004,0.40106288143481805
154,67.36497360959272,87.5,12.859375,8.159390589302344,4959.469899062469,5,5,1206,4.0,4,100.0,18.0,6.0,17.0,8.249999999999998,38.0,14.000000000000002,45.75,20.5,0.39866334999249087
155,17.435516696536908,100.0,12.312500000000002,5.5373608621924415,3182.978752249255,0,0,1210,4.0,4,100.0,21.5,9.0,17.750000000000004,12.0,52.25000000000001,19.249999999999996,62.75000000000001,35.0,0.39627817478059346
156,19.387875594244573,100.0,15.0625,5.101036714628573,5662.05567975021,0,0,1218,4.0,4,100.0,25.7,3.4000000000000004,7.000000000000001,7.3,57.300000000000004,7.000000000000001,21.4,19.7,0.39390726990679353
157,36.70920555539415,80.0,10.85,9.164497560995038,6413.915634500336,0,0,1218,4.0,4,100.0,0.39155054999264655
158,0,0,0,0,0,0,0,1222,4,4,100.0,23.5,5.0,1.0,11.5,48.0,7.75,1.0,35.74999999999999,0.38920793017052135
159,16.767764946873797,100.0,10.25,8.601958776051685,3580.8130322498073,0,0,1228,4.0,4,100.0,12.142857142857142,7.000000000000001,19.285714285714285,12.142857142857144,12.714285714285714,11.0,57.714285714285715,34.14285714285714,0.38687932608054404
160,28.129373924259074,85.71428571428571,12.642857142857148,5.401007327282854,4681.790360857121,0,0,1228,4.0,4,100.0,0.3845646538675597
161,0,0,0,0,0,0,0,1232,4,4,75.0,11.0,5.250000000000001,26.75,7.000000000000001,11.0,9.5,75.5,11.0,0.3822638301781133
162,17.471059799393267,100.0,12.5,8.57450167172277,6272.858574749989,1,1,1243,4.0,4,90.9090909090909,11.909090909090912,15.272727272727273,3.909090909090909,9.818181818181817,13.363636363636367,34.27272727272727,8.545454545454547,26.454545454545457,0.3799767721574475
163,51.136284715163384,100.0,10.227272727272728,6.102167529807938,5943.193137181879,1,1,1259,4.0,4,82.35294117647058,16.47058823529412,3.705882352941176,2.5294117647058822,21.76470588235294,25.588235294117652,6.529411764705884,3.3529411764705883,65.8235294117647,0.37770339744651965
164,73.39048409314476,94.11764705882352,11.11764705882353,9.080740119606597,5255.651324941295,3,3,1272,4.0,4,100.0,13.000000000000005,4.6,4.866666666666667,16.400000000000002,16.2,12.000000000000004,6.866666666666667,35.79999999999999,0.3754436241790351
165,58.109968160878765,86.66666666666667,9.716666666666667,6.0415289155540925,5633.375119399716,0,0,1279,4.0,4,100.0,16.71428571428571,4.428571428571428,1.0,15.285714285714286,23.28571428571429,6.857142857142858,1.0,41.714285714285715,0.37319737097849986
166,32.314327439605464,100.0,9.357142857142858,7.074631239974,3914.3658421427454,0,0,1282,4.0,4,100.0,20.000000000000004,1.0,1.0,27.333333333333336,31.0,1.0,1.0,72.33333333333333,0.3709645569552896
167,15.050000595826507,100.0,12.333333333333334,11.666660046372147,4588.671307333546,0,0,1295,4.0,4,42.85714285714286,16.499999999999996,1.2857142857142856,1.2857142857142856,30.571428571428566,27.785714285714285,1.4285714285714286,1.4999999999999998,81.21428571428571,0.3687451017037373
168,64.08970170168374,92.85714285714286,12.410714285714288,12.518016942988963,6225.4169028575625,8,8,1301,4.0,4,100.0,25.428571428571427,5.142857142857142,1.5714285714285712,8.285714285714286,52.28571428571429,6.857142857142858,1.9999999999999998,30.142857142857142,0.3665389252992373
169,23.707654003119842,85.71428571428571,10.107142857142858,9.358146982151029,4180.245929428826,0,0,1309,4.0,4,100.0,27.333333333333332,3.333333333333334,1.666666666666667,12.666666666666664,59.555555555555564,4.444444444444444,4.000000000000001,33.22222222222222,0.3643459482953674
170,36.07268593458752,88.88888888888889,11.250000000000002,10.789268328375384,3885.372629222224,0,0,1326,4.0,4,50.0,15.111111111111109,6.611111111111111,4.0,28.44444444444445,22.444444444444443,20.27777777777778,14.499999999999998,78.83333333333334,0.3621660917210278
171,82.7601397933297,94.44444444444444,13.541666666666663,10.340899787702371,7429.505643888761,9,9,1331,4.0,4,100.0,13.285714285714285,5.428571428571431,1.0,8.142857142857142,16.142857142857142,9.000000000000002,1.0,22.857142857142858,0.35999927707759743
172,21.448686454013412,71.42857142857143,6.964285714285714,4.905048673036454,5253.143493857351,0,0,1343,4.0,4,91.66666666666667,11.583333333333336,9.333333333333334,5.500000000000002,19.833333333333332,13.250000000000004,34.083333333333336,21.250000000000004,60.0,0.3578454263361068
173,56.13794026614529,100.0,11.562500000000002,6.005721482929722,4207.913124833037,1,1,1353,4.0,4,53.84615384615385,11.76923076923077,10.230769230769234,2.8461538461538467,21.000000000000004,13.0,34.92307692307692,9.307692307692308,68.61538461538461,0.35570446193442834
174,47.63034897012283,76.92307692307693,11.461538461538463,7.035184543929705,5865.378871691903,6,6,1366,4.0,4,57.142857142857146,11.000000000000004,2.285714285714286,20.78571428571429,9.071428571428571,11.000000000000004,6.7857142857142865,56.71428571428571,21.21428571428571,0.3535763067744839
175,62.503772234354976,92.85714285714286,10.785714285714286,8.457401422103585,5399.643023071543,6,6,1375,4.0,4,100.0,12.333333333333332,15.333333333333336,10.88888888888889,1.0,12.333333333333332,38.66666666666667,27.0,1.0,0.351460884219467
176,39.6650590616217,100.0,9.88888888888889,6.796077549549276,6163.430675110754,0,0,1378,4.0,4,100.0,14.000000000000002,20.5,11.0,10.500000000000002,14.000000000000002,52.75000000000001,35.0,38.25,0.34935811809108425
177,12.974149902587268,75.0,14.000000000000002,4.3179382676692555,2706.750094749623,0,0,1387,4.0,4,100.0,12.000000000000002,13.333333333333334,8.777777777777779,9.000000000000002,12.000000000000002,32.88888888888889,16.444444444444446,37.0,0.3472679326668117
178,41.73470318451784,100.0,10.777777777777779,3.760358575859852,7252.588746111036,0,0,1404,4.0,4,83.33333333333334,11.333333333333334,9.555555555555555,2.7777777777777777,23.888888888888886,11.333333333333334,27.944444444444443,8.666666666666668,60.777777777777786,0.345190252677168
179,72.17450721055566,94.44444444444444,11.88888888888889,9.14079226325669,3853.0152258888647,3,3,1412,4.0,4,88.88888888888889,12.666666666666664,13.222222222222221,5.4444444444444455,18.22222222222222,13.333333333333334,38.111111111111114,19.666666666666668,48.88888888888888,0.34312500330300383
180,35.881214122313324,88.88888888888889,12.388888888888888,8.276246499580422,7392.630992332973,1,1,1426,4.0,4,56.25,13.0,29.75,2.0,1.7500000000000002,14.000000000000002,74.625,2.5,4.375,0.3410721101728078
181,70.47784350666925,87.5,11.625,11.52483678991202,5944.3898483125395,7,7,1437,4.0,4,75.0,11.000000000000004,5.000000000000001,0.9999999999999999,20.083333333333332,11.000000000000004,7.333333333333335,0.9999999999999999,48.333333333333336,0.339031499360028
182,52.412125036861056,91.66666666666666,9.270833333333334,7.970831747082846,4705.139016583568,3,3,1445,4.0,4,77.77777777777777,11.0,4.555555555555555,6.333333333333334,27.77777777777778,11.0,14.333333333333334,25.0,68.55555555555554,0.33700309738041
183,38.11470810816532,88.88888888888889,12.416666666666666,9.333182257563399,5357.679225777449,2,2,1445,4.0,4,100.0,0.3349868311893505
184,0,0,0,0,0,0,0,1447,4,4,100.0,11.0,13.0,9.5,11.0,11.0,55.00000000000001,35.0,18.0,0.33298262817926705
185,8.859741829919223,100.0,11.124999999999998,1.5043028346795935,5072.405615500429,0,0,1458,4.0,4,75.0,15.58333333333333,11.16666666666667,18.75,4.666666666666667,22.916666666666675,33.583333333333336,65.41666666666667,7.666666666666668,0.3309904161769835
186,51.75385007449945,91.66666666666666,12.54166666666667,5.658524323391456,5134.686051500012,3,3,1469,4.0,4,92.3076923076923,15.999999999999998,2.230769230769231,15.384615384615389,0.9999999999999999,24.000000000000007,3.153846153846154,41.15384615384615,0.9999999999999999,0.3290101234411305
187,49.60905972342155,84.61538461538461,8.653846153846153,7.2822161985844724,4502.858130384294,1,1,1479,4.0,4,100.0,12.000000000000002,3.4000000000000004,8.9,12.5,13.600000000000001,11.800000000000002,11.900000000000002,33.8,0.3270416786595626
188,44.20370026182635,100.0,9.2,4.487665793912159,4264.910668999801,0,0,1497,4.0,4,83.33333333333334,11.000000000000002,6.4444444444444455,17.94444444444444,12.444444444444443,11.000000000000002,21.16666666666667,48.05555555555554,24.777777777777775,0.3250850109467899
189,83.92359257400575,100.0,11.958333333333332,6.808161899989336,5015.5133405557235,3,3,1506,4.0,4,70.0,11.000000000000002,1.4000000000000001,10.100000000000001,20.200000000000003,11.000000000000002,1.6000000000000003,28.59999999999999,64.60000000000001,0.3231400498414255
190,42.634704208690486,90.0,10.675,8.103254021891068,6879.217062599855,3,3,1510,4.0,4,40.0,13.799999999999999,1.0,1.0,27.200000000000003,21.799999999999997,1.0,1.0,69.0,0.32120672530364797
191,19.380492987691294,80.0,10.75,10.971569732484529,4982.947758400405,3,3,1516,4.0,4,100.0,17.999999999999996,1.0,1.8333333333333333,24.0,37.99999999999999,1.0,3.166666666666667,50.66666666666667,0.3192849677126795
192,28.589148166330002,100.0,11.208333333333336,10.060287964833321,5079.874592333302,0,0,1516,4.0,4,100.0,0.3173747078642784
193,0,0,0,0,0,0,0,1516,4,4,100.0,0.3154758769682472
194,0,0,0,0,0,0,0,1516,4,4,100.0,0.3135884066459554
195,0,0,0,0,0,0,0,1531,4,4,46.666666666666664,11.46666666666667,1.8000000000000005,6.000000000000001,25.533333333333342,12.800000000000002,4.600000000000001,14.200000000000001,72.60000000000001,0.3117122289278771
196,66.80149650287801,100.0,11.200000000000001,9.107785549159981,6522.507148399866,8,8,1542,4.0,4,63.63636363636363,12.272727272727272,3.818181818181818,4.636363636363637,25.454545454545457,15.909090909090908,7.090909090909091,10.454545454545455,68.27272727272728,0.3098472762511435
197,53.2683987228557,100.0,11.545454545454547,9.035155385285734,4425.370947545327,4,4,1542,4.0,4,100.0,0.3079934814571096
198,0,0,0,0,0,0,0,1542,4,4,100.0,0.3061507777889362
199,0,0,0,0,0,0,0,1553,4,4,50.0,11.000000000000004,6.5,0.9999999999999999,23.0,11.000000000000004,14.333333333333334,0.9999999999999999,78.75,0.30431909888918524
200,52.746326445151894,91.66666666666666,10.375,8.237583079443175,4704.673602083251,6,6,1557,4.0,4,75.0,11.75,4.5,2.5,22.25,11.75,6.0,3.25,78.25000000000001,0.30249837879743074
201,17.5089981991799,100.0,10.25,7.841681673500825,4099.26837625062,1,1,1564,4.0,4,100.0,14.000000000000002,1.7142857142857137,3.0,21.571428571428573,14.000000000000002,1.9999999999999998,4.0,54.714285714285715,0.30068855194788374
202,33.803952435389675,100.0,10.071428571428571,8.31451221243012,4670.433758000009,0,0,1576,4.0,4,66.66666666666667,11.750000000000004,0.9999999999999999,4.0,30.916666666666657,11.750000000000004,0.9999999999999999,9.666666666666668,75.08333333333331,0.2988895531670305
203,58.86233924694228,100.0,11.916666666666666,11.910168758493677,5348.88835391727,4,4,1594,4.0,4,89.47368421052632,11.000000000000002,7.894736842105263,24.421052631578945,9.000000000000002,11.000000000000002,15.421052631578949,53.842105263157904,22.26315789473684,0.2971013176712858
204,86.68040003326743,94.73684210526315,13.078947368421051,8.757157360590876,4872.70362884211,2,2,1606,4.0,4,100.0,11.000000000000004,21.153846153846153,4.153846153846154,3.5384615384615388,11.000000000000004,50.46153846153846,6.538461538461539,5.615384615384616,0.29532378106466023
205,54.65518370785693,92.3076923076923,9.96153846153846,7.246735661929696,6851.508502307507,0,0,1606,4.0,4,100.0,0.2935568793364415
206,0,0,0,0,0,0,0,1614,4,4,100.0,11.0,19.33333333333333,6.777777777777779,9.666666666666666,11.0,55.888888888888886,10.666666666666666,20.888888888888886,0.2918005488588883
207,36.09256639611291,88.88888888888889,11.694444444444445,4.9955328378506945,4332.843836888666,0,0,1623,4.0,4,100.0,12.599999999999998,3.1,0.9999999999999999,17.8,13.399999999999999,9.400000000000002,0.9999999999999999,36.8,0.2900547263849404
208,41.58108764912302,90.0,8.625,7.073434687790906,5176.879808500053,0,0,1633,4.0,4,72.72727272727273,11.000000000000002,0.9999999999999999,1.6363636363636362,20.909090909090907,11.000000000000002,0.9999999999999999,1.9090909090909092,70.54545454545455,0.28831934904593975
209,46.31444552970249,90.9090909090909,8.636363636363637,8.16874741890269,4537.817641818203,3,3,1647,4.0,4,78.57142857142857,12.071428571428577,2.142857142857143,13.142857142857139,18.928571428571427,12.071428571428577,3.0000000000000004,20.57142857142857,59.857142857142854,0.2865943543493676
210,65.15239147419825,100.0,11.571428571428573,6.66097268048031,6000.963042928561,3,3,1666,4.0,4,94.73684210526316,12.578947368421051,17.052631578947373,8.157894736842106,2.947368421052631,12.578947368421051,44.94736842105262,17.526315789473678,4.63157894736842,0.28487968017659315
211,87.7924186119847,100.0,10.18421052631579,6.943125242132102,6973.91282510513,1,1,1678,4.0,4,100.0,12.833333333333336,11.000000000000004,0.9999999999999999,20.833333333333336,16.5,32.49999999999999,0.9999999999999999,46.749999999999986,0.28317526478063754
212,52.68356416589913,100.0,11.416666666666668,8.240099539169062,7362.570957500338,0,0,1688,4.0,4,100.0,11.000000000000002,0.9999999999999999,14.399999999999999,11.500000000000002,11.000000000000002,0.9999999999999999,31.8,29.400000000000006,0.2814810467839494
213,45.97238569809838,100.0,9.475,6.59204767300543,5196.301756199864,0,0,1704,4.0,4,100.0,17.388888888888886,2.5555555555555554,15.388888888888886,6.277777777777777,36.5,3.5000000000000004,30.722222222222218,14.000000000000002,0.2797969651761952
214,71.40691314454894,88.88888888888889,10.402777777777779,8.637975672775152,5675.7434083337,0,0,1717,4.0,4,84.61538461538461,13.692307692307695,3.4615384615384617,15.615384615384615,18.076923076923077,21.38461538461538,5.307692307692308,43.92307692307692,43.46153846153846,0.27812295931206216
215,61.50247860987578,100.0,12.71153846153846,6.660311256728753,5697.547307153889,2,2,1727,4.0,4,100.0,13.100000000000001,0.9999999999999999,7.8,17.2,19.1,0.9999999999999999,17.4,44.300000000000004,0.2764589689090739
216,45.73198488538207,100.0,9.775,6.393383715393108,5983.676801199908,0,0,1727,4.0,4,100.0,0.27480493404542
217,0,0,0,0,0,0,0,1738,4,4,100.0,13.500000000000004,4.0,12.25,13.166666666666668,13.500000000000004,6.249999999999999,19.833333333333332,38.75,0.2731607951577982
218,48.8641239014789,91.66666666666666,10.72916666666667,5.859364069187157,5185.373686916591,0,0,1747,4.0,4,100.0,11.333333333333334,6.444444444444445,8.222222222222223,11.444444444444445,11.333333333333334,12.88888888888889,12.888888888888891,28.999999999999993,0.27152649303926935
219,39.50791717432165,100.0,9.361111111111112,3.489195650660544,4438.660562222543,0,0,1761,4.0,4,70.58823529411765,13.117647058823529,7.000000000000001,4.88235294117647,29.117647058823533,14.176470588235295,15.0,6.470588235294119,77.29411764705881,0.26990196883712503
220,68.70750400970297,82.35294117647058,13.529411764705882,9.67151707852113,5745.227562293996,5,5,1765,4.0,4,100.0,11.0,1.0,1.0,18.5,11.0,1.0,1.0,58.5,0.26828716405076897
221,18.81374919557249,100.0,7.875,7.385423370229255,6255.064880750069,0,0,1769,4.0,4,100.0,11.0,2.5,7.75,17.5,11.0,3.25,21.000000000000004,46.5,0.26668202052960954
222,16.803790819557594,100.0,9.687500000000002,6.218409837020045,3829.4886754997606,0,0,1777,4.0,4,100.0,13.624999999999998,6.5,15.0,18.000000000000004,21.125,10.125,45.0,41.75,0.2650864804709663
223,37.46185626816814,100.0,13.28125,4.533932215966079,3537.189791250057,0,0,1780,4.0,4,100.0,18.000000000000004,7.000000000000001,6.333333333333334,15.333333333333336,38.00000000000001,16.666666666666664,13.333333333333334,27.999999999999996,0.263500486417988
224,13.526615447206954,100.0,11.666666666666668,5.815383919922738,17368.380083666125,0,0,1794,4.0,4,52.94117647058824,12.176470588235295,24.588235294117645,4.529411764705882,1.2352941176470589,14.058823529411763,74.58823529411764,7.1764705882352935,1.4117647058823528,0.261923981257584
225,66.82258192018408,82.35294117647058,10.632352941176471,9.29900416551206,3947.0828129413026,8,8,1798,4.0,4,100.0,14.75,14.75,1.0,8.25,20.75,36.25000000000001,1.0,31.5,0.2603569082183673
226,17.685086405015618,100.0,9.6875,6.37427995820319,6866.305739750715,0,0,1803,4.0,4,100.0,11.0,10.000000000000002,6.666666666666667,12.0,11.0,22.5,10.5,42.0,0.2587992108686099
227,21.780001786907334,83.33333333333334,9.916666666666666,2.645128188301513,4434.822410999914,0,0,1811,4.0,4,100.0,11.0,16.11111111111111,8.777777777777779,6.111111111111112,11.0,45.666666666666664,31.11111111111111,13.777777777777779,0.2572508331142113
228,36.125048141302464,88.88888888888889,10.500000000000002,4.16300522427842,4302.641109111492,0,0,1814,4.0,4,100.0,11.0,18.000000000000004,15.0,10.000000000000002,11.0,52.0,46.333333333333336,21.0,0.25571171919667784
229,13.947579995653697,100.0,13.499999999999998,3.3602222705144826,4012.8674246667892,0,0,1826,4.0,4,100.0,11.000000000000004,13.999999999999998,9.307692307692307,2.8461538461538467,11.000000000000004,31.538461538461537,20.769230769230766,5.538461538461539,0.2541818136911151
230,55.541146152519744,92.3076923076923,9.288461538461538,5.671344699712932,6396.846485538565,0,0,1832,4.0,4,83.33333333333334,11.833333333333334,25.333333333333336,12.333333333333334,1.0,13.166666666666668,80.5,36.666666666666664,1.0,0.2526610615042321
231,26.930514774396215,100.0,12.625,8.719362364465466,5294.19255583313,1,1,1843,4.0,4,92.3076923076923,23.384615384615383,7.615384615384616,7.307692307692309,3.0000000000000004,43.07692307692307,19.84615384615385,21.84615384615385,5.384615384615384,0.2511494078723572
232,47.84112616810931,84.61538461538461,10.326923076923075,8.765814389371544,5863.68272884619,1,1,1843,4.0,4,100.0,0.2496467983594657
233,0,0,0,0,0,0,0,1855,4,4,66.66666666666667,15.083333333333334,1.1666666666666667,3.5000000000000004,31.83333333333333,26.749999999999996,1.2500000000000002,12.250000000000002,67.66666666666667,0.2481531788552204
234,62.57987513196555,100.0,12.895833333333334,12.555902411206828,5069.317653666985,4,4,1855,4.0,4,100.0,0.24666849557302212
235,0,0,0,0,0,0,0,1870,4,4,100.0,11.000000000000004,16.733333333333338,3.6666666666666665,9.866666666666667,11.000000000000004,35.33333333333333,6.866666666666667,22.533333333333342,0.24519269504807326
236,67.19999553984978,100.0,10.316666666666666,6.11112102255603,5956.805044000066,0,0,1870,4.0,4,100.0,0.24372572413545238
237,0,0,0,0,0,0,0,1880,4,4,100.0,15.0,7.000000000000001,25.2,7.200000000000001,21.400000000000002,13.999999999999998,51.79999999999999,18.099999999999998,0.24226753000820034
238,48.49133709949468,100.0,13.599999999999998,8.02887633501772,9679.688419100057,0,0,1888,4.0,4,90.9090909090909,11.000000000000002,10.272727272727272,10.636363636363635,10.0,11.000000000000002,28.000000000000004,33.0,31.0,0.24081806015541846
239,35.63949398600561,72.72727272727273,10.477272727272728,3.062927457452742,3564.8977386364013,1,1,1897,4.0,4,60.0,11.000000000000002,16.900000000000002,19.900000000000002,1.9000000000000004,11.000000000000002,56.49999999999999,59.699999999999996,4.0,0.23937726238037652
240,42.60081892138287,90.0,12.425,9.100352968740184,7473.4025430003385,4,4,1897,4.0,4,100.0,0.23794508479863422
241,0,0,0,0,0,0,0,1904,4,4,100.0,11.0,1.0,16.25,12.5,11.0,1.0,57.125,27.500000000000004,0.23652147583617197
242,30.6158208485126,87.5,10.1875,6.487331012772851,4216.163614250036,0,0,1921,4.0,4,52.94117647058824,11.0,24.294117647058826,3.1176470588235294,12.705882352941176,11.0,72.47058823529412,10.529411764705884,31.05882352941177,0.23510638422753413
243,83.49144607864066,100.0,12.779411764705884,8.840301806586961,5432.395388235176,8,8,1928,4.0,4,100.0,11.0,16.142857142857146,1.0,20.714285714285715,11.0,58.14285714285715,1.0,51.14285714285713,0.23369975901398266
244,33.57381782260194,100.0,12.214285714285714,7.9818198923717345,6113.692428714266,0,0,1936,4.0,4,22.222222222222214,11.0,5.777777777777779,1.0,34.77777777777777,11.0,11.666666666666664,1.0,87.77777777777777,0.2323015495416621
245,41.194096356339685,88.88888888888889,13.13888888888889,13.015775048601219,4606.899422333097,7,7,1943,4.0,4,100.0,11.0,9.857142857142856,14.142857142857142,9.714285714285717,11.0,21.0,40.285714285714285,18.428571428571434,0.23091170545977552
246,31.91224583811868,100.0,11.178571428571429,3.751210294672954,6210.665923999581,0,0,1943,4.0,4,100.0,0.22953017671877132
247,0,0,0,0,0,0,0,1943,4,4,100.0,0.22815691356854106
248,0,0,0,0,0,0,0,1953,4,4,40.0,11.000000000000002,24.4,18.000000000000004,0.9999999999999999,11.000000000000002,73.5,41.8,0.9999999999999999,0.2267918665566275
249,49.30795244613478,100.0,13.600000000000001,9.64015851288407,3790.854537999985,6,6,1961,4.0,4,100.0,11.0,23.625,19.875,6.125,11.0,74.125,65.0,23.0,0.22543498652644414
250,37.11611809826255,100.0,15.156250000000002,7.849507923906033,5561.842909999768,0,0,1971,4.0,4,54.54545454545455,11.000000000000002,1.4545454545454548,23.636363636363637,18.09090909090909,11.000000000000002,2.1818181818181825,71.18181818181817,63.99999999999999,0.22408622461550493
251,48.19153967496238,90.9090909090909,13.545454545454547,8.364352479147225,6512.3647764546395,5,5,1984,4.0,4,76.92307692307692,13.769230769230772,0.9999999999999999,5.384615384615384,23.384615384615383,13.769230769230772,0.9999999999999999,10.769230769230768,67.38461538461539,0.22274553225366475
252,61.92471316672925,100.0,10.884615384615387,8.654581623771183,5589.739214076942,3,3,1988,4.0,4,50.0,14.000000000000002,1.0,4.75,23.25,14.000000000000002,1.0,10.750000000000002,68.0,0.22141286116137013
253,19.058137129738846,100.0,10.750000000000002,8.682190585509597,11385.98597975033,2,2,2006,4.0,4,78.94736842105263,11.473684210526317,8.842105263157896,1.210526315789474,21.210526315789473,11.473684210526317,27.052631578947373,1.3157894736842108,53.89473684210526,0.22008816334792097
254,80.40585675055272,94.73684210526315,10.684210526315791,9.560255537778446,5610.331146000183,4,4,2012,4.0,4,100.0,11.0,10.833333333333334,14.833333333333334,3.0,11.0,21.5,53.0,4.0,0.21877139110974209
255,27.249123257872423,100.0,9.916666666666666,5.004870789597646,6749.32651750017,0,0,2022,4.0,4,81.81818181818181,11.636363636363638,3.5454545454545454,11.09090909090909,13.727272727272727,13.454545454545455,5.454545454545456,38.27272727272727,46.0,0.21746249702866555
