episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,safety_compliance_rate_after,z3_unsafe_prevented,epsilon,minikube_avg_cpu,minikube_avg_mem,minikube-m02_avg_cpu,minikube-m02_avg_mem,minikube-m03_avg_cpu,minikube-m03_avg_mem,minikube-m04_avg_cpu,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt
93,2.050550705778363,35.0,13.625000000000002,5.300406625963582,8002.887643249323,629,4.0,4,60.0,100.0,4,0.7150160277797317,31.416666666666664,70.25,13.833333333333334,20.0,14.500000000000002,37.833333333333336,27.66666666666666,71.16666666666666,12.477224427649551,22.63994714220254,49.27238171445164,75.47289971470101
94,0.4667761499407863,40.0,21.854166666666668,8.370658648163237,2584.2872619167188,637,4.0,4,28.57142857142857,100.0,5,0.7124462130306005,36.0,79.0,25.111111111111107,58.333333333333336,37.55555555555555,56.999999999999986,28.22222222222222,71.88888888888889,100.0,32.95546562517302,11.219344000210185,77.27397975004351
95,5.042117976511066,55.00000000000001,31.722222222222225,6.659619202337448,3263.3858745551456,648,4.0,4,46.666666666666664,100.0,8,0.7081836966814987,34.11764705882353,72.3529411764706,30.823529411764707,68.29411764705881,40.29411764705882,58.17647058823528,37.29411764705882,71.0,36.202897636592915,13.376910726616519,22.48651045487019,29.144112818043638
96,15.644456099671801,40.0,35.63235294117647,6.200326635362012,5321.300091176454,656,4.0,4,55.55555555555556,100.0,4,0.7052151182256218,34.72727272727273,63.45454545454546,18.999999999999996,50.0,29.090909090909093,41.54545454545454,16.18181818181818,36.45454545454545,44.23219687473647,18.257424000239553,26.059034875243015,100.0
97,21.258897899333093,30.0,24.750000000000004,10.09393119763001,6674.525107363562,662,4.0,4,100.0,100,0,0.7028913960104636,34.0,68.0,36.0,82.0,13.25,16.75,15.625,38.49999999999999,100.0,13.021237999055302,42.39616999911959,28.684537000056782
98,4.948224006919039,5.0,24.71875,10.770415150661606,2849.0255875001367,663,4.0,4,100,100,0,0.702469724433083,34.0,68.0,36.0,82.0,11.0,14.000000000000002,22.0,45.0,100.0,100.0,100.0,18.5863340011565
99,5.248554180786397,5.0,25.75,10.059199769365355,3352.654825999707,664,4.0,4,100.0,100,0,0.7018376913289522,27.0,44.5,36.0,82.0,16.0,21.000000000000004,13.0,35.0,100.0,100.0,9.8422759983805,100.0
100,10.03505974392749,10.0,23.0,9.962461843867649,2632.86607200007,666,4.0,4,100,100,0,0.7012062268839833,15.5,16.0,22.0,35.0,32.5,55.00000000000001,13.0,35.0,100.0,100.0,17.74491000105627,100.0
101,20.008297334289175,30.0,20.75,7.749004267875141,9250.309654000375,672,4.0,4,80.0,100.0,1,0.6995250979193273,12.428571428571429,20.14285714285715,4.714285714285714,8.42857142857143,33.57142857142858,54.42857142857142,6.571428571428571,16.857142857142858,30.07687083293907,69.5257386668042,59.42582950077243,100.0
102,28.28084042504909,30.0,14.321428571428571,11.708032876773713,14728.303517714656,678,4.0,4,100.0,100,0,0.6978479994302824,14.666666666666666,25.166666666666664,1.6666666666666667,3.0000000000000004,37.99999999999999,51.66666666666667,5.166666666666667,10.333333333333334,90.71243766666157,100.0,19.847261834001984,29.98148699977416
103,10.740548730059217,20.0,14.875000000000002,14.550886527505046,6338.9990250000965,682,4.0,4,66.66666666666666,100.0,1,0.6968018553059458,33.0,55.00000000000001,7.000000000000001,18.0,40.0,52.0,12.5,24.5,185.63796499984164,56.30261350033834,100.0,52.74889075044484
104,28.561976876730505,65.0,23.125,13.976506584206,4524.600135250239,695,4.0,4,75.0,100.0,4,0.6926329380655947,25.55555555555556,39.33333333333333,16.88888888888889,50.5,34.77777777777777,55.11111111111112,18.611111111111107,37.333333333333336,264.68976053872143,17.988137539102283,89.68601638410361,32.01574807681027
105,17.34745094378156,35.0,23.958333333333336,8.536228529116295,12452.249411388948,702,4.0,4,85.71428571428571,100.0,1,0.6905578421718445,25.88888888888889,37.111111111111114,3.5555555555555554,7.333333333333333,32.88888888888889,55.66666666666668,9.88888888888889,12.555555555555555,34.534907714519896,52.359860713789075,100.0,50.13428714373731
106,9.23915989006919,10.0,18.055555555555554,14.119812285912284,8393.619026555623,704,4.0,4,100,100,0,0.6899365265458621,41.0,55.00000000000001,10.0,11.0,17.5,40.0,11.0,14.000000000000002,100.0,100.0,20.519828502074233,100.0
107,4.876279008391153,80.0,19.875,12.680668498846831,9564.725305999673,720,4.0,4,52.94117647058824,100.0,8,0.6858086840919954,30.736842105263158,50.473684210526315,13.368421052631577,35.68421052631579,19.105263157894736,42.57894736842105,17.315789473684212,51.47368421052633,44.32313231322951,107.99564693797947,36.55401143710151,57.23754662531064
108,12.448342367373002,20.0,20.13157894736842,8.756837465171024,8433.17009284223,724,4.0,4,100.0,100,0,0.6845751539321001,31.75,65.5,1.0,1.0,21.000000000000004,47.5,12.25,24.499999999999996,91.18093799770577,100.0,58.47695399988879,37.001589999272255
109,27.867610962373224,60.0,16.5,12.151038931470689,10535.81486100029,736,4.0,4,76.92307692307693,100.0,3,0.6810921872913179,31.933333333333337,57.8,20.2,51.2,28.866666666666674,57.400000000000006,18.4,41.53333333333332,49.974097915765014,13.493622250280168,26.949785333696735,40.86934816671904
110,17.98092117954347,80.0,24.85,8.025311247936768,7175.71747660016,752,4.0,4,58.82352941176471,100.0,7,0.6770172599066591,33.42105263157895,49.89473684210527,22.10526315789474,51.631578947368425,17.842105263157894,54.89473684210526,24.0,51.84210526315789,20.371966312586665,47.97882312464026,28.112857749147224,35.962043749350414
111,10.703370864147166,20.0,24.342105263157897,8.430480668294527,10100.142346473724,756,4.0,4,100.0,100,0,0.6757995424466211,13.0,13.599999999999998,14.799999999999999,20.6,12.6,30.8,1.0,1.0,100.0,469.87922550033545,40.897353751824994,100.0
112,8.133940440726345,10.0,10.350000000000001,6.94934435400493,14413.814817599632,758,4.0,4,100,100,0,0.675394123543112,28.999999999999996,48.0,10.0,11.0,23.0,48.0,1.0,1.0,40.847311000106856,100.0,100.0,100.0
113,29.851711863309305,30.0,15.75,11.100992654560887,8013.492327998392,764,4.0,4,100.0,100,0,0.6737748786189869,36.28571428571429,52.85714285714286,4.8571428571428585,5.2857142857142865,12.571428571428573,20.857142857142858,9.571428571428573,16.428571428571427,34.42804633256552,100.0,20.516029499049182,57.25815233308822
114,7.4086466767695285,10.0,15.82142857142857,14.589856499520534,8328.235696714339,766,4.0,4,100.0,100,0,0.6727648225165573,31.25,41.25,1.0,1.0,15.75,24.5,22.0,45.0,100.0,100.0,61.40935550138238,100.0
115,11.47238587540203,20.0,17.5,11.716892455590955,7883.955996750046,770,4.0,4,100.0,100,0,0.6711518812930314,23.0,27.285714285714285,1.0,1.0,18.714285714285715,28.857142857142858,5.714285714285714,12.142857142857144,55.86869075013965,100.0,611.2898649989802,100.0
116,40.10727097357806,45.0,12.107142857142856,10.32460938654104,9317.344752572224,779,4.0,4,100.0,100,0,0.6689403992983886,26.3,27.999999999999996,6.999999999999999,7.999999999999999,30.799999999999994,51.800000000000004,4.8,12.5,100.0,63.873657777245775,53.17509299978459,44.34980289014574
117,47.68127051021977,50.0,17.224999999999998,12.95255641734273,9042.320504800227,789,4.0,4,100.0,100,0,0.6663362225410426,22.499999999999996,34.5,7.249999999999999,8.666666666666668,32.583333333333336,46.416666666666664,5.083333333333334,12.25,97.29990820051171,75.55047310008376,40.81832260009833,24.727583602507366
118,24.19057862226304,25.0,16.85416666666667,12.666469977961178,13228.119839500323,794,4.0,4,100.0,100,0,0.6649381752196684,28.666666666666668,33.5,7.666666666666668,9.666666666666668,27.333333333333336,38.33333333333333,2.666666666666667,3.166666666666667,21.794841202063253,100.0,30.78870260025724,72.27180239948211
119,28.849725797558797,30.0,16.583333333333332,12.193508746455171,10529.24595266692,800,4.0,4,100.0,100,0,0.6633439982383332,23.285714285714285,26.0,5.0,14.428571428571429,31.571428571428573,52.85714285714286,6.142857142857143,15.57142857142857,31.727982501494505,72.27649366638313,14.176810832699024,57.65469500038307
120,22.512619647296184,75.0,16.5,11.599286049819087,10019.856086286642,815,4.0,4,64.70588235294117,100.0,6,0.659375257039553,21.736842105263158,30.631578947368425,13.842105263157894,40.05263157894737,32.94736842105264,55.05263157894738,11.947368421052632,35.105263157894726,27.529609532163402,32.98615933260104,44.45550480120195,45.38980926619843
121,20.895861700544245,50.0,20.118421052631582,9.812572371257906,11057.974722105044,825,4.0,4,70.0,100.0,3,0.6568083172635245,27.833333333333332,62.08333333333334,9.500000000000002,25.75,22.083333333333336,35.916666666666664,14.833333333333332,42.00000000000001,47.48198719971697,50.928193901636405,54.4285474994831,108.06990369797859
122,4.787750278396782,5.0,18.5625,8.580138872008728,9947.519706083767,826,4.0,4,100,100,0,0.656414291385915,11.0,11.0,13.0,35.0,21.0,28.000000000000004,15.0,48.0,100.0,100.0,60.571787998924265,100.0
123,39.99246522779128,40.0,15.0,3.741657386773941,9586.056313997688,834,4.0,4,100.0,100,0,0.6546440980933994,24.0,45.0,6.249999999999999,18.625,22.499999999999996,31.374999999999996,10.75,30.5,19.50204500099062,70.14158687525196,37.80785462568019,48.88781249983367
124,36.735230635561074,50.0,15.875,8.156394884203,8383.272106375898,844,4.0,4,80.0,100.0,2,0.6520955766610316,30.000000000000004,62.000000000000014,19.500000000000004,43.75000000000001,20.58333333333334,35.41666666666667,17.666666666666664,45.33333333333333,25.83127699836041,20.444166600427707,47.125133698937134,67.66677440005878
125,10.613059832078264,10.0,21.9375,7.178577197162257,6844.77816783298,846,4.0,4,100,100,0,0.6511180200060196,17.5,28.000000000000004,10.0,11.0,32.5,62.0,31.0,55.00000000000001,100.0,100.0,16.162784999323776,100.0
126,1.204272821251812,10.0,22.75,9.78233613202892,7232.264254500478,848,4.0,4,100,100,0,0.6503370299154277,30.0,64.99999999999999,1.0,1.0,25.0,55.00000000000001,31.0,55.00000000000001,14.335916499476298,100.0,100.0,100.0
127,9.854977425707531,10.0,21.75,12.356312290037916,6669.011078498443,850,4.0,4,100,100,0,0.6497519021619429,35.0,72.0,1.0,1.0,34.0,67.0,31.0,55.00000000000001,100.0,100.0,17.170566998174763,100.0
128,1.1769316093049726,30.0,25.25,14.083709571541132,7681.678683999053,856,4.0,4,100.0,100.0,0,0.6483886505846665,12.333333333333334,32.5,8.333333333333332,24.666666666666668,10.5,23.333333333333332,8.166666666666664,16.5,138.62638250005452,844.2628870009988,1523.7743010010793,828.7268439991749
129,21.339304554202048,35.0,9.833333333333334,3.594267958951077,36386.105701999135,863,4.0,4,83.33333333333334,100.0,1,0.6468341507826668,17.5,30.25,6.25,18.625,21.875,54.125,9.75,23.874999999999996,87.26982657213479,80.78561685709117,76.0224268591888,65.3563875708122
130,5.528317152866106,5.0,13.84375,8.324889672845567,13037.82876949981,864,4.0,4,100,100,0,0.6462521746747186,25.0,57.99999999999999,15.0,48.0,11.0,14.000000000000002,23.0,48.0,100.0,100.0,38.67421099857893,100.0
131,10.86531825906621,10.0,18.5,5.722761571129799,12519.583051001973,866,4.0,4,100,100,0,0.645283377865202,25.0,57.99999999999999,15.0,48.0,21.500000000000004,36.5,17.0,31.0,100.0,100.0,26.004166498751147,100.0
132,15.335956302894575,15.0,19.625,4.74469568222982,12530.822055001408,869,4.0,4,100.0,100,0,0.6439295017476593,25.0,57.99999999999999,25.75,67.0,32.0,59.0,11.0,14.000000000000002,100.0,43.567807000605775,15.00094799848739,100.0
133,1.5341993227999593,10.0,23.4375,8.291381349004437,3864.831610750116,871,4.0,4,100,100,0,0.6433501390396659,25.0,57.99999999999999,19.0,44.99999999999999,32.0,59.0,30.0,69.0,100.0,100.0,100.0,23.554264500489808
134,13.863185151437827,15.0,26.5,5.887749260378663,8587.279016999673,874,4.0,4,100.0,100,0,0.6427712976016974,19.000000000000004,24.333333333333332,8.333333333333332,14.333333333333334,29.000000000000004,55.333333333333336,25.0,62.0,85.90348899815581,100.0,44.16496933287514,100.0
135,31.332051661779673,40.0,20.33333333333333,8.186831650690793,12434.269541001413,882,4.0,4,100.0,100,0,0.6402689968358007,26.0,59.909090909090914,6.636363636363636,10.090909090909092,15.454545454545453,21.363636363636367,5.0,8.90909090909091,307.6163767500475,57.057091999740805,35.975922374655056,23.317631125974003
136,23.285361864968813,80.0,13.272727272727272,10.062903121595633,4562.5484028178935,898,4.0,4,53.333333333333336,100.0,7,0.6368203466664241,32.411764705882355,55.529411764705884,21.11764705882353,41.8235294117647,32.88235294117647,65.88235294117646,18.23529411764706,45.64705882352941,22.642743062851878,34.26820425083861,22.423190126119152,46.714636500473716
137,1.4814485912760702,10.0,26.161764705882355,11.288922290096796,9504.376167881514,900,4.0,4,100,100,0,0.6362473802787239,38.5,65.0,30.0,69.0,15.0,48.0,11.0,14.000000000000002,100.0,30.69686650087533,100.0,100.0
138,1.1749411805408574,10.0,23.625,11.686640654810873,8956.57338250021,902,4.0,4,100.0,100,0,0.635674929406087,33.0,55.00000000000001,35.0,76.0,1.0,1.0,29.000000000000004,67.0,100.0,100.0,100.0,17.89809050023905
139,7.085849506218884,50.0,24.5,13.843566574950264,5363.569725999696,912,4.0,4,50.0,100.0,6,0.6328203915495999,34.214285714285715,61.857142857142854,26.642857142857153,54.214285714285715,19.42857142857143,57.92857142857144,33.285714285714285,70.28571428571428,19.653759397624526,32.31497850094456,41.10996619936486,22.25567370056524
140,32.351323617306875,60.0,28.392857142857146,8.375103265365182,5917.30669007146,924,4.0,4,69.23076923076923,100.0,4,0.6297896785714687,21.6,38.86666666666667,20.400000000000002,52.13333333333332,20.533333333333335,52.866666666666674,29.133333333333333,63.99999999999999,62.07991491658807,61.694160333596905,46.216027999920094,28.05331849819292
141,2.2712543706828043,10.0,22.916666666666664,8.533642549372573,9176.971230266887,926,4.0,4,100.0,100,0,0.6292230378869633,25.0,57.99999999999999,19.5,52.0,22.0,35.0,11.0,14.000000000000002,100.0,16.89003200044681,100.0,100.0
142,15.192387834154584,65.0,19.374999999999996,5.9238985693006825,7087.1029984991765,939,4.0,4,37.5,100.0,10,0.6254584400307746,28.61111111111111,59.11111111111109,24.66666666666667,58.00000000000001,23.5,47.88888888888889,21.88888888888889,61.38888888888887,56.477468307723306,25.062323615174346,20.769921153539773,33.13160369020457
143,-13.89796584724679,60.0,24.666666666666664,5.860959703944413,6699.50420811094,951,4.0,4,18.75,100.0,13,0.6217163655028264,41.05555555555556,64.8888888888889,25.38888888888889,56.99999999999999,27.22222222222222,49.0,23.166666666666664,68.94444444444444,50.153564584737374,64.34441325012206,16.510559751623077,36.88401491526747
144,9.323125191943902,10.0,29.208333333333343,8.736432374236795,6286.808774166881,953,4.0,4,100.0,100,0,0.620784350331463,27.500000000000004,41.0,32.75,67.5,17.75,53.25,1.0,1.0,100.0,100.0,14.269457000409602,100.0
145,-7.228968829803274,60.0,19.75,12.795677168074715,5013.542825749937,965,4.0,4,40.0,100.0,9,0.6170702405584619,33.23529411764706,69.88235294117648,20.941176470588236,62.058823529411754,27.117647058823525,64.99999999999999,26.52941176470588,56.76470588235293,16.63645441749395,30.336322666941367,75.30681483367516,23.968431915636756
146,13.267885791816497,45.0,26.95588235294118,6.887980285248034,4072.8245499997097,974,4.0,4,50.0,100.0,4,0.6148524494267567,31.599999999999994,64.39999999999999,19.5,59.00000000000001,23.4,43.49999999999999,19.0,41.6,34.549957222851745,25.268007778181023,19.112494665427626,53.683388888344375
147,24.943615877388392,30.0,23.375000000000004,8.206617238625366,9267.835915700198,980,4.0,4,100.0,100,0,0.6133783520469968,19.499999999999996,34.5,8.0,21.0,7.166666666666667,10.833333333333334,13.166666666666668,27.500000000000004,217.484751500524,28.878140831632965,65.24104366678027,17.16553199730697
148,26.572497511479938,35.0,11.958333333333334,8.924356236731146,17587.546024834108,987,4.0,4,83.33333333333334,100.0,1,0.6115406991868789,29.625,38.5,11.375,26.25,23.625,49.25000000000001,4.5,12.75,22.263415428252692,53.58527457106642,14.014895571952886,74.43924199989331
149,35.76922175598118,35.0,17.28125,10.669712574784551,3298.1931297499614,994,4.0,4,62.5,100.0,3,0.6095256392832435,42.699999999999996,56.60000000000001,23.000000000000004,59.0,24.700000000000003,48.0,18.2,53.599999999999994,25.10978585653772,10.61471999855712,49.88285928536373,37.29978414298135
150,5.032485030208496,5.0,27.149999999999995,9.652615264576133,2912.5557534003747,995,4.0,4,100,100,0,0.6091599787569811,50.0,65.0,23.0,59.0,41.0,69.0,15.0,48.0,100.0,100.0,16.008308997697895,100.0
151,13.92159474897325,15.0,32.24999999999999,13.91716565971678,3702.274793999095,998,4.0,4,100.0,100,0,0.6082467868683781,50.0,65.0,23.0,59.0,36.5,63.99999999999999,22.5,58.5,100.0,100.0,11.016698001185432,41.153840334300185
152,6.113105311905919,15.0,32.99999999999999,12.049335173485433,3238.880135249019,1001,4.0,4,100.0,100,0,0.607152763456798,41.8,51.99999999999999,13.4,28.200000000000003,31.4,48.4,29.39999999999999,56.80000000000002,14.952517001802335,100.0,43.4489126666449,100.0
153,4.12612782665101,5.0,28.999999999999996,11.600008612280908,12709.062350998283,1002,4.0,4,100.0,100,0,0.6064245079375746,11.0,11.0,7.000000000000001,18.0,22.0,35.0,6.0,7.500000000000001,100.0,32.120094998390414,100.0,100.0
154,15.875794056048496,15.0,11.5,7.445617378675731,6755.966563499896,1005,4.0,4,100.0,100,0,0.6051521620403266,11.0,11.0,22.249999999999996,46.0,16.0,21.000000000000004,1.0,1.0,100.0,37.090435002028244,39.38020466545519,100.0
155,13.699351606189502,65.0,12.562500000000002,8.04098680621837,3097.533675249906,1018,4.0,4,58.82352941176471,100.0,7,0.6015315785671987,22.789473684210527,35.421052631578945,31.36842105263158,56.78947368421052,36.84210526315789,70.10526315789473,32.94736842105264,54.94736842105263,58.84317761559102,54.37095884565049,13.274920461788916,25.363343460496534
156,40.722469022267575,65.0,30.986842105263158,9.506560354858077,4608.2177110532175,1031,4.0,4,64.70588235294117,100.0,6,0.5979326567942317,27.473684210526315,52.47368421052631,31.89473684210526,56.26315789473683,29.94736842105264,65.89473684210526,19.736842105263158,39.368421052631575,46.57249630746754,31.22666215416617,17.684497308856898,19.756378845900493
157,9.960985678791861,10.0,27.263157894736835,6.157854807306377,4341.101000158233,1033,4.0,4,100,100,0,0.5970362957870139,34.0,68.0,43.0,79.0,36.0,82.0,38.0,72.0,100.0,100.0,100.0,12.342235000687651
158,18.304975775314958,35.0,37.74999999999999,3.983572020135653,3891.9140255002276,1040,4.0,4,66.66666666666666,100.0,2,0.5954262308325183,39.0,75.0,33.75,67.25,19.875,45.875,35.25,67.375,48.092630855639335,22.932776285493414,62.3850407134991,14.23453300023019
159,54.01640875324488,80.0,31.968749999999996,8.284043739375498,3968.702320999455,1056,4.0,4,75.0,100.0,4,0.5918638369321961,36.77777777777778,61.16666666666666,15.444444444444446,29.61111111111111,39.166666666666664,53.55555555555556,34.94444444444444,57.94444444444444,16.473221750493394,61.930407312638636,12.956588499264399,53.39457106215377
160,10.199536663677323,10.0,31.583333333333336,11.226844400701633,6980.010663444369,1058,4.0,4,100,100,0,0.5915087718977822,11.0,11.0,15.0,48.0,27.999999999999996,52.0,5.5,6.0,100.0,100.0,17.836528000771068,100.0
161,6.865281485281391,15.0,14.875,8.341055605377958,11046.227318000092,1061,4.0,4,100.0,100,0,0.5907992807223635,24.0,45.0,10.333333333333334,32.33333333333333,34.99999999999999,76.00000000000001,13.0,30.333333333333336,12.251988999196328,100.0,100.0,44.357253333631284
162,7.24739930918911,40.0,20.583333333333336,11.204903775751546,8223.53069466529,1069,4.0,4,57.14285714285714,100.0,3,0.5886759091525109,27.88888888888889,54.77777777777778,14.888888888888888,41.44444444444444,19.222222222222218,44.77777777777777,20.333333333333332,42.44444444444444,13.33358012334429,48.89404587465833,100.0,66.04839337505837
163,39.06492730545516,55.00000000000001,20.583333333333336,9.341346369210985,8294.96728988872,1080,4.0,4,81.81818181818183,100.0,2,0.5862082858090298,21.69230769230769,39.769230769230774,13.307692307692312,28.23076923076923,17.769230769230766,43.23076923076924,26.076923076923087,46.53846153846154,52.872699637108866,36.0843592716926,14.933059544339564,43.329171546594644
164,-0.9812203406594762,65.0,19.71153846153846,7.622345926868176,5411.999355077289,1093,4.0,4,43.75,100.0,9,0.5828759050068577,32.44444444444444,67.44444444444446,30.22222222222223,61.66666666666667,23.77777777777778,38.44444444444444,29.11111111111111,68.11111111111111,53.44631576943077,17.047982460420688,13.787988539171728,35.20436923136003
165,43.76208017874203,85.0,28.888888888888893,6.057277994573225,5351.349819555253,1110,4.0,4,61.111111111111114,100.0,7,0.5793885988367249,40.35000000000001,62.949999999999996,18.749999999999996,52.449999999999996,19.8,40.55,20.6,46.05,20.84597664874951,17.51129741246319,28.797665941794335,40.123650529387625
166,14.774977530137567,65.0,24.875000000000004,11.40574734899327,7244.261611500406,1123,4.0,4,47.05882352941176,100.0,9,0.5759221569778801,35.89473684210526,57.94736842105262,21.263157894736842,62.894736842105246,27.210526315789473,53.05263157894737,27.421052631578945,55.94736842105264,37.93648346131354,17.064691461060786,28.69709738403729,45.63997784638419
167,18.31752024789458,20.0,27.94736842105263,7.005301530810707,6119.119145579278,1127,4.0,4,100.0,100,0,0.5750587919168788,36.75000000000001,42.25,1.0,1.0,9.5,21.25,10.0,11.0,37.50115750099212,100.0,35.140519501510425,100.0
168,0.2095874571004288,45.0,14.3125,13.603997934211822,6278.5487787487,1136,4.0,4,27.77777777777778,100.0,13,0.5716182549929563,38.9,59.3,18.7,56.65,26.99999999999999,82.0,24.699999999999996,73.2,52.382152999537844,22.27981200056901,10.075531001348281,33.24799355476797
169,19.92527261842374,20.0,27.324999999999992,8.675410770345197,2507.78112675016,1140,4.0,4,75.0,100.0,1,0.5704189364759559,31.33333333333333,42.00000000000001,20.000000000000004,58.50000000000001,22.5,52.83333333333333,18.666666666666668,57.166666666666664,100.0,100.0,33.24033399931068,31.508759002463194
170,15.167945201065699,15.0,23.125,7.22847159560252,8385.875403667038,1143,4.0,4,100.0,100,0,0.5695638212942948,14.333333333333334,15.333333333333332,22.666666666666668,66.33333333333333,23.0,42.0,21.666666666666668,57.333333333333336,100.0,12.445738999910342,100.0,41.355360666057095
171,14.922323957220314,15.0,20.416666666666668,5.356164432603324,5144.949239331861,1146,4.0,4,100.0,100,0,0.5683688132071228,11.0,11.0,26.0,69.0,30.666666666666664,57.666666666666664,23.0,70.66666666666666,100.0,100.0,10.991593332922397,39.87146733367505
172,-11.950357492246296,55.00000000000001,22.666666666666664,8.085289364218745,3919.272835001417,1157,4.0,4,12.5,100.0,14,0.5649683019624784,39.50000000000001,67.55555555555556,27.94444444444444,70.99999999999999,41.77777777777777,66.66666666666666,25.555555555555554,77.49999999999999,20.206480452841127,35.244153546029175,11.762602727354864,60.31269318105346
173,5.6642116167511345,5.0,33.69444444444444,8.762786445681721,3413.9441824443365,1158,4.0,4,100,100,0,0.5646293718284482,45.0,79.0,21.0,31.0,33.0,55.00000000000001,23.0,59.0,100.0,100.0,100.0,10.618031999911182
174,-2.7157962216401152,55.00000000000001,30.5,9.526279441628827,2782.381290999183,1169,4.0,4,46.15384615384615,100.0,7,0.5615881357410939,27.066666666666674,46.33333333333334,29.53333333333334,68.39999999999999,28.066666666666666,52.79999999999999,21.533333333333335,48.86666666666667,129.11365927244663,20.114284546633083,16.46583963652533,58.800174272090025
175,15.5382718431703,80.0,26.55,6.062805709618925,4912.345375667064,1185,4.0,4,58.82352941176471,100.0,7,0.5582281928201042,40.05263157894737,55.36842105263159,25.0,75.94736842105263,18.684210526315788,50.894736842105246,28.052631578947366,49.57894736842105,17.057056437670326,10.03464875066129,34.0402811893,28.43494781272966
176,1.7467030286005834,10.0,27.94736842105263,10.255971952286998,4029.769805789041,1187,4.0,4,100,100,0,0.557725938153106,57.99999999999999,72.0,31.0,75.49999999999999,26.0,69.0,45.0,82.0,100.0,11.097789500126964,100.0,100.0
177,-4.1091419576828745,20.0,40.0,12.664850940871839,3967.255468498479,1191,4.0,4,33.33333333333333,100.0,2,0.5567227840933426,59.4,74.0,20.8,38.2,26.0,69.0,33.8,60.60000000000001,12.626981999346754,33.06597200062242,100.0,100.0
178,16.203659170371548,25.0,35.0,15.804686750456423,5023.005852398637,1196,4.0,4,75.0,100.0,1,0.5552214350960321,42.66666666666666,56.333333333333336,39.49999999999999,60.333333333333336,25.166666666666664,62.66666666666666,13.666666666666666,23.333333333333332,28.08339419963886,9.861992999503855,47.035906601231545,100.0
179,5.742048083069676,15.0,30.25,12.08893786245413,5740.887893499651,1199,4.0,4,100.0,100,0,0.554056518926316,40.0,48.0,41.75,59.5,12.75,27.999999999999996,9.25,16.0,100.0,43.48569666569043,13.35526133455763,100.0
180,16.85747474174557,25.0,25.937500000000004,15.540584416887487,4993.27034000089,1204,4.0,4,66.66666666666666,100.0,1,0.5530599648694261,40.0,48.0,38.0,52.0,22.199999999999996,51.800000000000004,16.6,32.599999999999994,100.0,100.0,14.31101619891706,33.60215739914565
181,-8.455898501680448,65.0,29.200000000000003,10.519569699195996,4288.671865598735,1217,4.0,4,25.0,100.0,12,0.5497510454041074,41.05555555555556,64.3888888888889,33.05555555555555,59.38888888888889,29.22222222222223,68.88888888888889,38.94444444444444,73.33333333333333,17.0234480774245,25.13715476933822,10.886123538512038,30.26669238371631
182,47.70190869553774,65.0,35.56944444444444,7.758979591308942,5519.446431222605,1230,4.0,4,85.71428571428571,100.0,2,0.5464619229747766,27.0625,43.5,16.8125,25.687499999999996,21.9375,49.18749999999999,19.937500000000004,47.3125,58.22236538392295,79.63462215383726,17.83766976989752,13.4387298458023
183,-11.994899020541338,55.00000000000001,21.4375,7.560925701840516,4994.36461162486,1241,4.0,4,23.52941176470588,100.0,13,0.543192479137138,38.578947368421055,69.73684210526315,39.526315789473685,70.10526315789473,38.05263157894737,67.26315789473682,29.68421052631579,69.52631578947368,52.10837663616985,20.08629454589523,26.807696635594105,45.807073909302495
184,20.957996817209963,20.0,36.46052631578947,5.800316649259794,3217.486119789292,1245,4.0,4,100.0,100,0,0.5417276181556939,32.375,53.75,23.375,37.125,14.625,18.875000000000004,31.0,75.49999999999999,11.131982999359025,100.0,35.062061249300314,100.0
185,9.98519724941376,10.0,25.34375,8.709769985988167,3739.389562249471,1247,4.0,4,100,100,0,0.5410778374883188,29.000000000000004,51.5,11.0,14.000000000000002,29.5,64.99999999999999,26.0,69.0,100.0,100.0,16.75039450128679,100.0
186,-1.3625294097295715,15.0,23.875,8.580045843103997,6184.91310400168,1250,4.0,4,50.0,100.0,1,0.5402667075560711,32.25,60.0,21.5,50.0,31.0,75.5,23.25,63.74999999999999,11.1862733331994,41.97998799936613,100.0,100.0
187,5.2587526824157855,5.0,26.999999999999996,5.740844123420846,5544.808926249061,1251,4.0,4,100,100,0,0.5396186791926816,35.0,65.0,15.0,48.0,26.0,69.0,10.0,11.0,100.0,100.0,100.0,12.650560998736182
188,13.228271059100322,55.00000000000001,21.5,9.7082439194738,8422.112870001001,1262,4.0,4,35.714285714285715,100.0,9,0.5363901780086336,36.1875,75.5,32.1875,66.5625,23.812499999999996,55.49999999999999,34.375,68.62499999999999,11.340419272693742,19.56616045354167,69.34454927243429,29.26909863520202
189,5.683237299892841,80.0,31.640625,7.3672600035109985,4590.601214249318,1278,4.0,4,47.05882352941176,100.0,9,0.5331809927235666,34.10526315789473,55.736842105263165,29.42105263157895,73.94736842105264,34.94736842105263,65.31578947368422,19.42105263157895,43.89473684210527,21.605096625262377,35.833942438694066,12.958835312474548,72.79254037493956
