episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,minikube_avg_cpu,minikube-m02_avg_cpu,minikube-m03_avg_cpu,minikube-m04_avg_cpu,minikube_avg_mem,minikube-m02_avg_mem,minikube-m03_avg_mem,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt,epsilon
16,41.818787209111136,84.61538461538461,20.519230769230763,10.385859576538738,3284.0656463052323,6,6,192,4.0,4,94.73684210526316,25.42105263157895,15.631578947368418,16.157894736842106,6.789473684210527,52.57894736842105,47.421052631578945,58.21052631578948,23.789473684210524,10.258344750279017,10.258344750279017,10.258344750279017,10.258344750279017,0.9552774743995399
17,49.890619631563155,63.1578947368421,16.0,7.337707205651851,5083.212770159757,1,1,207,4.0,4,100.0,26.176470588235297,15.235294117647062,12.352941176470589,15.647058823529411,55.64705882352941,43.76470588235294,43.58823529411765,37.70588235294118,9.811816533328965,9.811816533328965,9.811816533328965,9.811816533328965,0.9524157221144565
18,60.69383385257405,88.23529411764706,17.35294117647059,6.111302264000907,4517.533193235817,0,0,223,4.0,4,72.22222222222223,27.666666666666668,12.77777777777778,20.666666666666668,6.999999999999999,61.44444444444444,38.55555555555556,71.50000000000001,18.000000000000004,9.61793162559843,9.61793162559843,9.61793162559843,9.61793162559843,0.9495625428632407
19,67.0301871659827,88.88888888888889,17.02777777777778,8.499682377640717,5311.420322444367,5,5,238,4.0,4,88.88888888888889,27.666666666666668,8.88888888888889,17.27777777777778,15.833333333333332,60.33333333333333,21.555555555555557,56.1111111111111,53.27777777777777,10.17191179950411,10.17191179950411,10.17191179950411,10.17191179950411,0.9467179109634083
20,56.285195639664344,83.33333333333334,17.416666666666668,7.170981962542868,4842.697867332188,2,2,253,4.0,4,61.11111111111111,31.944444444444443,15.888888888888891,21.722222222222225,3.2222222222222228,71.83333333333333,41.55555555555555,68.0,6.777777777777779,10.73470726745048,10.73470726745048,10.73470726745048,10.73470726745048,0.9438818008094116
21,57.6950823999605,83.33333333333334,18.194444444444443,11.003515680986945,3712.814882444541,7,7,265,4.0,4,100.0,25.941176470588236,8.294117647058824,21.11764705882353,10.529411764705882,64.05882352941177,20.47058823529412,64.88235294117648,27.88235294117647,9.375970582065444,9.375970582065444,9.375970582065444,9.375970582065444,0.9410541868724109
22,56.50043596603638,70.58823529411765,16.47058823529412,8.888350740322611,4973.128864470174,0,0,278,4.0,4,64.70588235294117,27.41176470588235,10.529411764705884,23.235294117647058,13.294117647058822,66.70588235294117,31.11764705882353,67.05882352941175,36.529411764705884,11.004698076039158,11.004698076039158,11.004698076039158,11.004698076039158,0.9382350437000442
23,51.207978923375904,76.47058823529412,18.61764705882353,7.736252384599887,5044.2935003537805,6,6,295,4.0,4,94.44444444444444,25.61111111111111,7.833333333333334,18.38888888888889,5.888888888888889,57.44444444444444,15.333333333333336,54.722222222222214,13.444444444444448,12.608783294768621,12.608783294768621,12.608783294768621,12.608783294768621,0.935424345916197
24,79.55858580304391,94.44444444444444,14.430555555555555,8.322101587791796,4716.729367333352,1,1,309,4.0,4,89.47368421052632,27.894736842105257,10.631578947368421,20.15789473684211,11.157894736842106,66.21052631578947,30.73684210526315,58.73684210526315,30.1578947368421,10.198385428728736,10.198385428728736,10.198385428728736,10.198385428728736,0.932622068220776
25,57.97151280616504,73.68421052631578,17.460526315789476,7.383682338504811,4201.988244788816,2,2,322,4.0,4,89.47368421052632,25.157894736842103,15.315789473684207,16.736842105263158,10.421052631578949,57.052631578947356,53.26315789473682,49.736842105263165,34.94736842105263,9.901860771396269,9.901860771396269,9.901860771396269,9.901860771396269,0.9298281853894785
26,46.189416415033136,68.42105263157895,16.907894736842106,5.789526296142868,3993.030279105848,2,2,340,4.0,4,89.47368421052632,30.0,8.631578947368421,22.000000000000004,7.684210526315789,69.7894736842105,23.94736842105263,62.999999999999986,24.631578947368425,10.033885165790302,10.033885165790302,10.033885165790302,10.033885165790302,0.9270426722735687
27,71.77643261305131,94.73684210526315,17.078947368421055,9.890648491006248,5210.249397526863,2,2,356,4.0,4,100.0,24.47368421052632,13.789473684210524,16.52631578947369,7.68421052631579,51.84210526315789,28.789473684210527,50.421052631578945,23.42105263157895,10.437974437536468,10.437974437536468,10.437974437536468,10.437974437536468,0.9242655037996482
28,70.150427004177,84.21052631578947,15.618421052631582,7.145980170584718,5318.71177989409,0,0,372,4.0,4,94.11764705882354,30.588235294117645,10.117647058823529,18.941176470588236,6.352941176470589,61.058823529411754,22.176470588235293,61.52941176470588,10.705882352941176,10.358788687881315,10.358788687881315,10.358788687881315,10.358788687881315,0.9214966549694326
29,73.49029818901387,94.11764705882352,16.499999999999996,9.8289268162009,4561.715020176694,1,1,386,4.0,4,86.66666666666667,29.466666666666658,4.466666666666667,18.000000000000004,9.066666666666666,65.93333333333334,15.333333333333336,59.4,30.533333333333335,9.899259571933985,9.899259571933985,9.899259571933985,9.899259571933985,0.9187361008595253
30,60.23827824679323,93.33333333333333,15.25,9.89873676215697,4722.157392665879,2,2,402,4.0,4,64.70588235294117,27.41176470588235,15.882352941176473,21.823529411764707,14.764705882352944,62.94117647058823,55.76470588235294,72.76470588235293,38.8235294117647,10.076973312607151,10.076973312607151,10.076973312607151,10.076973312607151,0.9159838166211935
31,60.51557262117158,94.11764705882352,19.970588235294116,5.835170776096605,5488.967807941234,6,6,417,4.0,4,94.11764705882354,30.058823529411764,6.764705882352942,17.764705882352942,14.470588235294121,71.58823529411764,18.11764705882353,58.35294117647059,41.529411764705884,9.540997665317263,9.540997665317263,9.540997665317263,9.540997665317263,0.913239777480144
32,61.70987480804847,88.23529411764706,17.264705882352942,8.633586113675468,5409.6053162352555,1,1,427,4.0,4,100.0,27.333333333333325,4.866666666666666,16.333333333333336,12.733333333333333,59.06666666666668,15.466666666666656,53.26666666666665,42.199999999999996,10.107815899391426,10.107815899391426,10.107815899391426,10.107815899391426,0.9105039587363014
33,36.751738272437095,66.66666666666666,15.316666666666665,8.5431212091102,3918.3025661327215,0,0,443,4.0,4,61.11111111111111,32.388888888888886,14.500000000000002,19.0,14.11111111111111,67.72222222222223,45.27777777777778,62.05555555555554,51.277777777777764,11.02833493723665,11.02833493723665,11.02833493723665,11.02833493723665,0.9077763357635845
34,57.53488898199254,88.88888888888889,20.0,8.466501228069307,5525.540868000664,7,7,456,4.0,4,83.33333333333334,30.333333333333336,16.888888888888886,16.388888888888886,9.944444444444445,64.11111111111111,51.77777777777778,50.55555555555554,31.27777777777777,11.849220538771569,11.849220538771569,11.849220538771569,11.849220538771569,0.9050568840096854
35,50.858485604639284,72.22222222222221,18.38888888888889,7.896170728271514,4279.082170777757,3,3,470,4.0,4,88.23529411764706,29.705882352941178,16.764705882352942,16.058823529411764,11.235294117647058,72.76470588235294,46.11764705882353,53.4705882352941,34.8235294117647,10.19053085734153,10.19053085734153,10.19053085734153,10.19053085734153,0.9023455789958483
36,54.51350455601107,82.35294117647058,18.441176470588232,7.784951927735182,4351.281427705972,2,2,483,4.0,4,87.5,26.0,11.75,18.4375,14.250000000000002,61.375,29.5,64.4375,45.75,10.072846307593863,10.072846307593863,10.072846307593863,10.072846307593863,0.8996423963166487
37,50.53374190537167,81.25,17.609375,5.9559191488612235,4095.8425670000906,2,2,496,4.0,4,80.0,29.46666666666667,15.666666666666664,14.600000000000005,8.933333333333335,63.93333333333332,48.53333333333333,51.79999999999999,18.933333333333337,9.756157537384961,9.756157537384961,9.756157537384961,9.756157537384961,0.8969473116397748
38,47.73361294722115,86.66666666666667,17.166666666666668,7.97590070265233,4887.61142193398,3,3,508,4.0,4,80.0,32.266666666666666,10.000000000000002,17.6,10.333333333333332,74.46666666666665,40.86666666666667,57.93333333333332,31.399999999999995,10.220240916169132,10.220240916169132,10.220240916169132,10.220240916169132,0.8942603007058073
39,48.11690735212817,80.0,17.55,9.202062859251523,3808.8055596652944,3,3,522,4.0,4,84.21052631578948,27.631578947368425,12.105263157894738,14.315789473684212,9.789473684210526,61.421052631578945,33.94736842105263,51.26315789473684,28.89473684210526,11.123076928405291,11.123076928405291,11.123076928405291,11.123076928405291,0.8915813393280014
40,58.2753140153726,73.68421052631578,15.960526315789474,7.377033074003486,4652.152529526287,3,3,535,4.0,4,87.5,26.875000000000004,3.4375000000000004,20.125,10.500000000000002,55.25,10.187500000000002,62.37499999999999,25.5625,9.316826229153845,9.316826229153845,9.316826229153845,9.316826229153845,0.8889104033920701
41,55.88603041488591,81.25,15.234375,9.46010411947114,4167.684176500643,2,2,550,4.0,4,75.0,28.1875,13.5,20.5,10.375,63.0,49.56250000000001,70.625,27.0,9.813002332521137,9.813002332521137,9.813002332521137,9.813002332521137,0.886247468855965
42,59.54059242735513,93.75,18.140625000000004,7.341758110341004,5234.3458581854065,4,4,562,4.0,4,93.33333333333333,29.733333333333327,6.733333333333337,15.66666666666667,12.800000000000002,69.46666666666668,24.333333333333343,52.800000000000004,33.93333333333333,10.878383915648252,10.878383915648252,10.878383915648252,10.878383915648252,0.8835925117496622
43,48.487791798978954,80.0,16.233333333333334,8.893765479086536,5046.09141653297,1,1,576,4.0,4,81.25,27.937500000000004,6.5625,21.0625,15.375,65.4375,21.1875,65.375,49.625,11.146609428189029,11.146609428189029,11.146609428189029,11.146609428189029,0.8809455081749453
44,55.94186455330853,87.5,17.734375,8.263710794724952,5379.978292562555,3,3,591,4.0,4,73.6842105263158,28.736842105263165,12.578947368421057,18.210526315789473,5.263157894736842,64.52631578947368,27.578947368421048,54.63157894736842,14.473684210526311,9.993432599003427,9.993432599003427,9.993432599003427,9.993432599003427,0.8783064343051902
45,66.23553389216328,78.94736842105263,16.197368421052634,9.349125294439867,5658.804647527608,5,5,603,4.0,4,100.0,25.0,8.705882352941176,15.647058823529413,2.5294117647058827,50.0,22.64705882352941,49.05882352941177,3.294117647058824,10.333748916915889,10.333748916915889,10.333748916915889,10.333748916915889,0.8756752663851509
46,52.82802228254424,70.58823529411765,12.970588235294118,8.916645993521328,3679.360576942118,0,0,616,4.0,4,80.0,31.533333333333324,16.4,14.666666666666664,5.666666666666666,73.13333333333335,51.06666666666667,45.06666666666668,10.133333333333333,9.679954462066794,9.679954462066794,9.679954462066794,9.679954462066794,0.8730519807307457
47,51.580548746412504,86.66666666666667,17.066666666666663,9.639173548554012,4623.091096132703,3,3,630,4.0,4,62.5,30.562500000000004,13.8125,19.687500000000004,5.25,67.1875,42.4375,56.62499999999999,12.5,13.981149213837593,13.981149213837593,13.981149213837593,13.981149213837593,0.8704365537288442
48,55.22373044983725,87.5,17.328125,9.584009601783631,5388.839467125763,6,6,643,4.0,4,94.11764705882354,28.64705882352942,9.176470588235293,21.529411764705884,7.941176470588236,65.41176470588236,21.58823529411765,72.3529411764706,29.47058823529412,10.821220998947796,10.821220998947796,10.821220998947796,10.821220998947796,0.8678289618370545
49,43.84514170317257,76.47058823529412,16.823529411764703,8.962458930698482,3992.9314792932605,1,1,658,4.0,4,94.44444444444444,22.11111111111111,13.944444444444443,13.5,11.777777777777779,47.888888888888886,45.22222222222222,46.05555555555555,26.833333333333332,9.307595867236765,9.307595867236765,9.307595867236765,9.307595867236765,0.865229181583511
50,67.29563893159526,83.33333333333334,15.333333333333332,5.112172035158766,4154.346923389514,1,1,669,4.0,4,68.75,25.812500000000004,17.4375,22.3125,9.312500000000002,63.562499999999986,61.625,70.875,21.375,9.951628364929507,9.951628364929507,9.951628364929507,9.951628364929507,0.862637189566664
51,44.312952928999266,68.75,18.71875,6.716425594776025,3605.0692489998255,5,5,681,4.0,4,77.77777777777777,28.16666666666666,8.666666666666668,16.22222222222222,4.277777777777778,70.61111111111109,23.833333333333336,50.722222222222214,6.722222222222222,10.732573334583625,10.732573334583625,10.732573334583625,10.732573334583625,0.8600529624550682
52,47.539172814342635,66.66666666666666,14.333333333333334,9.713431119863063,3731.8107601677184,4,4,696,4.0,4,78.94736842105263,29.63157894736842,18.47368421052632,18.789473684210527,14.473684210526319,72.26315789473684,54.31578947368422,65.05263157894737,50.05263157894737,10.374340933534162,10.374340933534162,10.374340933534162,10.374340933534162,0.8574764769871726
53,53.305128143788245,78.94736842105263,20.342105263157894,6.807966345453943,4865.963005210353,4,4,712,4.0,4,75.0,28.437500000000004,12.562500000000002,18.9375,2.8125,64.75,37.5625,59.31249999999999,4.8125,10.282081499553897,10.282081499553897,10.282081499553897,10.282081499553897,0.854907709971112
54,66.07536626970453,100.0,15.687500000000002,9.634653604782214,5268.405644186259,4,4,726,4.0,4,94.11764705882354,28.764705882352935,10.647058823529413,17.823529411764707,12.294117647058822,72.8235294117647,37.29411764705882,62.11764705882352,34.8235294117647,10.361215356949417,10.361215356949417,10.361215356949417,10.361215356949417,0.8523466382844974
55,54.325001677073516,82.35294117647058,17.38235294117647,7.619354527731483,5039.1548280009265,1,1,740,4.0,4,76.47058823529412,27.0,11.941176470588234,18.529411764705884,9.76470588235294,60.88235294117648,40.05882352941176,67.23529411764706,31.647058823529406,10.326553857989243,10.326553857989243,10.326553857989243,10.326553857989243,0.8497932388742089
56,50.07030717710316,82.35294117647058,16.808823529411764,7.320942059482527,4492.670286823448,4,4,750,4.0,4,81.25,30.375000000000007,9.625,12.937500000000002,6.625,77.62499999999999,37.75000000000001,44.4375,12.3125,11.14036870203563,11.14036870203563,11.14036870203563,11.14036870203563,0.8472474887561864
57,49.46483433421607,62.5,14.890625000000002,9.391958221370041,3075.680639750317,3,3,768,4.0,4,88.88888888888889,31.333333333333325,13.38888888888889,13.555555555555557,10.833333333333334,70.5,33.22222222222222,47.94444444444444,25.222222222222218,10.431197112160994,10.431197112160994,10.431197112160994,10.431197112160994,0.8447093650152251
58,69.87805253411769,100.0,17.277777777777782,8.651754566448746,4893.0653778883825,2,2,779,4.0,4,87.5,27.3125,15.437499999999998,17.9375,6.75,60.9375,33.5,61.875,19.5,13.594704274014061,13.594704274014061,13.594704274014061,13.594704274014061,0.8421788448047666
59,48.64373016397943,68.75,16.859375,7.975221598624701,5548.464013500507,2,2,794,4.0,4,81.25,28.5625,14.250000000000002,25.0625,7.375000000000001,69.0625,36.5,70.25000000000001,21.4375,11.00849720047942,11.00849720047942,11.00849720047942,11.00849720047942,0.8396559053466957
60,56.38117705647389,93.75,18.8125,8.815797573866684,5997.314622999511,3,3,809,4.0,4,87.5,31.625000000000004,5.312500000000001,16.4375,7.062499999999999,75.375,12.187500000000002,50.31250000000001,13.6875,10.304573665780481,10.304573665780481,10.304573665780481,10.304573665780481,0.8371405239311335
61,72.21157024456338,93.75,15.109375,10.564743304169463,3789.542249562601,2,2,822,4.0,4,93.75,29.062500000000004,12.4375,16.812500000000004,12.125000000000002,64.125,44.625,53.6875,34.75,10.347238769799542,10.347238769799542,10.347238769799542,10.347238769799542,0.8346326779162344
62,53.09272189944243,81.25,17.609375,7.306370286063071,5753.408419500374,1,1,833,4.0,4,85.71428571428572,30.28571428571429,11.785714285714285,15.285714285714286,7.714285714285715,64.64285714285715,43.21428571428571,48.214285714285715,19.5,10.530389547056984,10.530389547056984,10.530389547056984,10.530389547056984,0.8321323447279811
63,44.07246135825751,78.57142857142857,16.267857142857146,8.828762668327153,4384.384017500061,2,2,843,4.0,4,88.88888888888889,27.222222222222225,12.833333333333332,15.88888888888889,13.277777777777777,66.55555555555553,41.888888888888886,58.833333333333336,38.5,9.713905900571262,9.713905900571262,9.713905900571262,9.713905900571262,0.8296395018599819
64,39.60885372543102,55.55555555555556,17.305555555555557,6.262927723475747,3723.0187371674724,2,2,857,4.0,4,86.66666666666667,29.200000000000003,17.333333333333332,17.733333333333334,7.000000000000001,71.59999999999998,35.26666666666667,57.99999999999999,15.799999999999997,9.244139214258341,9.244139214258341,9.244139214258341,9.244139214258341,0.8271541268732684
65,61.86592073814765,93.33333333333333,17.81666666666667,7.9685672331851185,3435.341988801762,2,2,867,4.0,4,93.33333333333333,28.066666666666677,7.2666666666666675,17.666666666666668,12.466666666666665,71.00000000000001,20.53333333333333,54.866666666666674,40.33333333333333,9.726240699819755,9.726240699819755,9.726240699819755,9.726240699819755,0.8246761973960935
66,40.48045265239924,66.66666666666666,16.366666666666667,8.08215371429179,5546.208837133115,1,1,879,4.0,4,100.0,24.789473684210524,12.315789473684209,13.421052631578947,8.368421052631577,50.89473684210526,32.05263157894737,43.57894736842105,19.736842105263154,9.57797991516903,9.57797991516903,9.57797991516903,9.57797991516903,0.8222056911237297
67,53.054113390321106,63.1578947368421,14.723684210526313,6.392976074923553,3074.4664287374594,0,0,892,4.0,4,77.77777777777777,29.888888888888893,9.555555555555555,21.38888888888889,7.388888888888889,72.33333333333334,27.94444444444444,69.55555555555554,19.833333333333332,10.070689230185682,10.070689230185682,10.070689230185682,10.070689230185682,0.8197425858182675
68,47.95477505102297,72.22222222222221,17.055555555555557,9.431961136446471,4229.523348778457,4,4,907,4.0,4,88.88888888888889,30.166666666666668,12.83333333333333,18.333333333333336,4.944444444444444,63.44444444444445,26.88888888888889,58.3888888888889,9.0,10.976892732530056,10.976892732530056,10.976892732530056,10.976892732530056,0.8172868593084175
69,62.4790795434918,83.33333333333334,16.569444444444446,9.998514174563544,4864.103898776699,2,2,921,4.0,4,68.75,32.9375,11.375,21.5,5.125,68.25,28.249999999999996,66.3125,9.125,13.504962215977555,13.504962215977555,13.504962215977555,13.504962215977555,0.8148384894893085
70,58.15604420253708,87.5,17.734375,11.180778463968577,7109.0864350007905,5,5,934,4.0,4,100.0,31.3125,11.8125,15.0,7.4375,71.1875,23.25,45.0,17.5,13.147444767617763,13.147444767617763,13.147444767617763,13.147444767617763,0.81239745432229
71,58.5517538348213,81.25,16.390625,9.18798795785382,2513.322188875918,0,0,950,4.0,4,89.47368421052632,28.999999999999996,10.263157894736844,18.315789473684212,5.421052631578949,62.421052631578945,22.68421052631579,62.68421052631579,15.105263157894738,10.24871556137441,10.24871556137441,10.24871556137441,10.24871556137441,0.8099637318347334
72,70.03885662186921,84.21052631578947,15.75,9.514171280522515,4810.415203262604,2,2,962,4.0,4,82.35294117647058,31.764705882352946,14.000000000000002,18.0,6.941176470588236,73.1764705882353,48.76470588235295,56.94117647058823,13.588235294117649,9.372519999184684,9.372519999184684,9.372519999184684,9.372519999184684,0.8075373001198333
73,43.09839915374884,70.58823529411765,17.676470588235293,9.394263118836928,3826.678859706804,3,3,975,4.0,4,64.28571428571428,28.214285714285715,21.35714285714286,22.000000000000007,7.214285714285714,67.07142857142857,57.857142857142854,68.71428571428571,17.28571428571429,10.522148538327132,10.522148538327132,10.522148538327132,10.522148538327132,0.8051181373364122
74,51.442904022193105,92.85714285714286,19.69642857142857,8.86277872753407,4689.568842786165,5,5,988,4.0,4,94.11764705882354,24.64705882352941,8.941176470588236,14.70588235294118,16.117647058823533,52.23529411764706,28.294117647058826,47.588235294117645,42.705882352941174,9.64695669133037,9.64695669133037,9.64695669133037,9.64695669133037,0.8027062217087223
75,52.677842596056706,76.47058823529412,16.10294117647059,6.152582008387503,4823.458557530316,1,1,1004,4.0,4,89.47368421052632,26.57894736842105,7.105263157894738,20.52631578947369,9.210526315789474,57.52631578947368,20.36842105263158,62.473684210526315,19.736842105263158,9.775039561645826,9.775039561645826,9.775039561645826,9.775039561645826,0.8003015315262499
76,67.255766788615,84.21052631578947,15.85526315789474,8.750159116848243,4624.122394737481,2,2,1018,4.0,4,94.11764705882354,27.47058823529412,5.470588235294118,19.705882352941178,11.11764705882353,57.17647058823528,9.294117647058824,69.41176470588236,22.294117647058822,8.776778642641148,8.776778642641148,8.776778642641148,8.776778642641148,0.7979040451435206
77,62.33480036740588,82.35294117647058,15.941176470588236,8.974657776939035,3950.3345632945316,1,1,1034,4.0,4,85.0,32.95,9.650000000000002,19.050000000000004,5.800000000000001,68.75,32.95,66.60000000000001,10.200000000000003,10.00542325027709,10.00542325027709,10.00542325027709,10.00542325027709,0.7955137409799039
78,71.01447896682234,80.0,16.862500000000004,10.741275129068132,5312.543254849152,3,3,1049,4.0,4,83.33333333333334,29.888888888888886,13.222222222222221,13.833333333333334,14.444444444444446,68.16666666666666,38.888888888888886,44.555555555555564,42.11111111111111,10.283195133282183,10.283195133282183,10.283195133282183,10.283195133282183,0.7931305975194182
79,60.00335696304886,83.33333333333334,17.84722222222222,7.269074329353248,3618.0038372775825,3,3,1064,4.0,4,100.0,32.13333333333333,15.466666666666665,21.400000000000002,11.133333333333335,67.73333333333333,51.2,58.86666666666665,26.866666666666667,10.083096798916813,10.083096798916813,10.083096798916813,10.083096798916813,0.7907545933105392
80,56.96927831058923,100.0,20.033333333333335,8.290492643135046,5335.404201599401,0,0,1077,4.0,4,100.0,31.17647058823529,10.0,15.529411764705886,5.9411764705882355,68.82352941176471,23.176470588235297,47.29411764705882,20.23529411764706,9.37941422923289,9.37941422923289,9.37941422923289,9.37941422923289,0.7883857069660047
81,60.126958915239925,76.47058823529412,15.661764705882353,9.820572461094224,4004.7653887642596,0,0,1089,4.0,4,88.23529411764706,31.11764705882353,13.529411764705882,15.823529411764707,9.352941176470589,73.6470588235294,43.05882352941177,48.29411764705882,31.176470588235293,10.840236083822674,10.840236083822674,10.840236083822674,10.840236083822674,0.786023917162623
82,44.39920414854244,70.58823529411765,17.455882352941178,9.72246345833713,3781.7432428825723,2,2,1101,4.0,4,80.0,25.133333333333336,7.666666666666668,13.200000000000001,11.600000000000005,56.733333333333334,29.799999999999994,44.53333333333333,35.86666666666666,25.800237749839045,25.800237749839045,25.800237749839045,25.800237749839045,0.7836692026410811
83,48.23784930490279,80.0,14.400000000000002,7.720488477611408,7510.8611263994435,3,3,1114,4.0,4,100.0,23.666666666666668,3.4000000000000004,16.400000000000002,14.999999999999996,48.4,4.866666666666666,48.933333333333344,33.2,9.951258308249704,9.951258308249704,9.951258308249704,9.951258308249704,0.7813215422057532
84,57.02932381112938,86.66666666666667,14.616666666666664,7.482789579694857,3552.0130824666317,0,0,1131,4.0,4,100.0,26.166666666666664,6.722222222222224,18.722222222222225,14.277777777777779,53.11111111111111,14.16666666666667,61.61111111111111,38.22222222222222,9.824525059871924,9.824525059871924,9.824525059871924,9.824525059871924,0.7789809147245098
85,77.65641135387327,94.44444444444444,16.47222222222222,7.795752909472037,4280.210184554663,0,0,1142,4.0,4,92.85714285714286,26.857142857142858,11.42857142857143,20.57142857142857,10.071428571428573,58.14285714285713,18.642857142857142,65.85714285714285,28.999999999999996,9.788666182430461,9.788666182430461,9.788666182430461,9.788666182430461,0.7766472991285277
