episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,minikube_avg_cpu,minikube-m02_avg_cpu,minikube-m03_avg_cpu,minikube-m04_avg_cpu,minikube_avg_mem,minikube-m02_avg_mem,minikube-m03_avg_mem,minikube-m04_avg_mem,epsilon
33,48.09360968036904,91.66666666666666,11.625,7.527953715306356,6450.1286220838665,0,0,380,4.0,4,100.0,16.315789473684212,9.842105263157896,9.631578947368421,5.736842105263158,20.157894736842106,25.210526315789465,24.684210526315788,12.105263157894735,0.8240459131305865
34,67.89116987734236,78.94736842105263,10.381578947368423,5.565564436429164,5976.207999632032,0,0,395,4.0,4,94.73684210526316,23.36842105263158,12.263157894736842,1.0000000000000002,5.36842105263158,44.47368421052632,38.10526315789474,1.0000000000000002,10.684210526315791,0.8191157035050931
35,64.66792001056156,78.94736842105263,10.500000000000002,9.69561281938284,5177.286918474572,1,1,403,4.0,4,100.0,22.33333333333333,6.777777777777779,5.111111111111111,9.11111111111111,38.0,23.333333333333332,10.88888888888889,18.666666666666668,0.8142149909823264
36,34.60772813836113,88.88888888888889,10.833333333333334,7.046029760812369,5227.043851445261,0,0,409,4.0,4,90.9090909090909,28.999999999999996,0.9999999999999999,8.727272727272727,6.090909090909092,61.727272727272734,0.9999999999999999,16.181818181818183,12.636363636363635,0.8093435990831642
37,27.625325323679707,54.54545454545454,11.204545454545455,10.70796492011999,6271.321776455972,1,1,410,4.0,4,100.0,11.0,1.0,3.0,1.0,11.0,1.0,4.0,1.0,0.804501352384346
38,3.6263068312314704,50.0,4.0,4.123105625617661,1632.136221498513,0,0,424,4.0,4,93.33333333333333,14.133333333333335,1.8000000000000003,16.133333333333336,15.6,19.600000000000005,2.1999999999999997,43.2,47.599999999999994,0.7996880765121566
39,63.69034150579658,93.33333333333333,11.916666666666666,6.656329885610085,3186.005645733288,1,1,425,4.0,4,100.0,18.666666666666668,3.0,11.0,16.333333333333332,38.99999999999999,4.0,34.99999999999999,54.0,0.794903598136147
40,4.114375828913925,33.33333333333333,12.250000000000002,6.31904346465498,5865.281185998659,0,0,439,4.0,4,100.0,18.875,2.8750000000000004,9.125,9.125,24.1875,4.25,27.0,29.562500000000004,0.7901477449628918
41,62.70226922585445,87.5,10.0,6.38213118325433,5440.438659875781,0,0,447,4.0,4,100.0,15.666666666666664,2.7777777777777777,15.777777777777779,13.0,17.444444444444443,4.111111111111112,55.22222222222223,33.111111111111114,0.7854203457297855
42,36.2012946728976,88.88888888888889,11.805555555555555,6.087797507786638,8852.021126777496,0,0,459,4.0,4,100.0,17.071428571428573,1.4285714285714286,9.714285714285717,6.785714285714286,25.5,1.6428571428571428,20.857142857142858,14.35714285714286,0.780721230198875
43,47.154116318872596,85.71428571428571,8.75,6.024104234245592,8568.804098785351,0,0,468,4.0,4,100.0,28.454545454545453,6.545454545454545,7.636363636363637,6.090909090909092,51.272727272727266,14.81818181818182,13.636363636363638,13.72727272727273,0.7760502291507289
44,41.25432847670721,81.81818181818183,12.181818181818183,9.787041186964354,4679.089370636741,0,0,476,4.0,4,87.5,20.125,12.375,1.7500000000000002,5.624999999999999,28.625,39.125,4.375,10.125,0.771407174378344
45,35.851397207920904,100.0,9.96875,7.285844966996216,6931.499308123421,1,1,489,4.0,4,94.11764705882354,20.764705882352942,5.176470588235295,6.647058823529413,5.23529411764706,34.11764705882353,13.47058823529412,22.529411764705888,15.941176470588236,0.766791898681088
46,58.7246018740308,76.47058823529412,9.455882352941176,6.822992860230814,4598.607186294376,1,1,506,4.0,4,77.77777777777777,28.16666666666667,8.944444444444446,8.833333333333334,10.833333333333334,59.88888888888889,21.38888888888889,27.833333333333325,29.833333333333336,0.7622042358586785
47,79.00786976584138,94.44444444444444,14.194444444444443,8.80150439592742,7186.950744276854,4,4,516,4.0,4,100.0,22.41666666666667,8.833333333333332,0.9999999999999999,6.666666666666667,29.250000000000004,15.250000000000005,0.9999999999999999,16.25,0.7576440207051971
48,44.76389268984913,83.33333333333334,9.729166666666666,8.218899958869414,3038.248964749073,0,0,527,4.0,4,100.0,22.769230769230774,6.615384615384615,2.230769230769231,9.384615384615385,43.07692307692308,10.384615384615383,2.8461538461538463,28.076923076923073,0.7531110890031425
49,49.04786214146178,84.61538461538461,10.25,8.269575354383633,6812.019752461661,0,0,532,4.0,4,100.0,23.666666666666668,12.666666666666668,1.0,2.3333333333333335,50.16666666666667,24.666666666666668,1.0,3.0000000000000004,0.748605277517514
50,22.184081919074163,83.33333333333334,9.916666666666668,9.19628570232514,4758.406532165584,0,0,542,4.0,4,100.0,15.692307692307697,9.384615384615385,11.538461538461538,3.5384615384615383,28.538461538461533,23.692307692307693,34.07692307692308,5.615384615384615,0.7441264239899351
51,42.58085624366474,76.92307692307693,10.038461538461538,6.708054856788631,6269.608857077121,0,0,555,4.0,4,76.92307692307692,12.538461538461537,17.000000000000004,14.923076923076925,7.8461538461538485,13.307692307692307,50.69230769230769,37.84615384615384,15.769230769230772,0.7396743671328097
52,55.61125276508875,100.0,13.076923076923078,6.124992910028848,6696.799903539963,3,3,566,4.0,4,100.0,11.583333333333336,15.83333333333333,3.6666666666666665,8.416666666666666,13.250000000000004,41.916666666666664,5.666666666666667,20.166666666666664,0.7352489466235145
53,49.15464693961121,91.66666666666666,9.875,5.062867447228797,5600.319518000712,0,0,575,4.0,4,92.3076923076923,16.23076923076923,6.923076923076923,5.000000000000001,18.384615384615387,28.692307692307693,13.53846153846154,9.307692307692307,62.76923076923075,0.7308500030986251
54,33.960670513780414,69.23076923076923,11.634615384615387,7.147085420200584,5615.802048769323,1,1,585,4.0,4,100.0,21.818181818181824,9.545454545454547,12.999999999999998,7.090909090909091,36.09090909090909,27.272727272727277,30.545454545454543,9.636363636363637,0.7264773781481779
55,44.83739080561804,90.9090909090909,12.863636363636367,5.988084559893114,2723.772046545822,0,0,585,4.0,4,100.0,0.722130914309965
56,0,0,0,0,0,0,0,596,4,4,81.81818181818181,17.454545454545457,20.181818181818183,6.454545454545456,7.636363636363636,26.27272727272727,66.0,16.818181818181817,15.090909090909092,0.7178104550638634
57,50.842225204624185,100.0,12.931818181818183,6.538711501138822,8545.273662182974,2,2,610,4.0,4,93.75,18.9375,9.062500000000002,14.875,6.75,35.0625,29.125,43.31250000000001,21.375,0.7135158448261997
58,63.707048495274194,87.5,12.40625,6.344808375906558,5884.775031438039,1,1,627,4.0,4,94.73684210526316,18.31578947368421,8.894736842105264,10.0,5.684210526315789,34.84210526315789,20.631578947368425,26.315789473684205,13.105263157894735,0.7092469289441468
59,72.07602054615484,89.47368421052632,10.723684210526319,7.672242977914702,8752.106025790119,1,1,642,4.0,4,100.0,12.294117647058822,6.882352941176471,14.529411764705882,5.588235294117647,14.88235294117647,24.882352941176467,35.588235294117645,17.70588235294118,0.7050035536901541
60,64.93527425302018,88.23529411764706,9.823529411764707,5.090430244539231,5793.761746530328,0,0,642,4.0,4,100.0,0.7007855662564133
61,0,0,0,0,0,0,0,647,4,4,80.0,11.000000000000002,8.8,20.8,4.6000000000000005,11.000000000000002,21.400000000000002,66.6,17.200000000000003,0.6965928147493541
62,22.25066227328993,100.0,11.300000000000002,6.66225151140048,5127.136967999104,1,1,660,4.0,4,100.0,11.466666666666669,15.399999999999997,13.666666666666666,2.6,12.800000000000002,41.73333333333333,37.53333333333334,3.5333333333333337,0.692425148184175
63,57.81209066753251,86.66666666666667,10.783333333333337,6.368302098179996,4454.554756733705,0,0,673,4.0,4,92.85714285714286,18.571428571428573,6.714285714285714,13.214285714285717,11.214285714285714,34.57142857142857,21.428571428571434,29.142857142857142,24.928571428571434,0.6882824164794061
64,60.10432687680116,92.85714285714286,12.428571428571429,6.667630770302653,6661.621991070985,1,1,677,4.0,4,100.0,23.428571428571427,6.571428571428571,6.571428571428571,8.714285714285715,59.42857142857143,18.42857142857143,10.714285714285714,19.42857142857143,0.6841644704515047
65,15.786514722838971,57.14285714285714,11.321428571428573,7.567191335357877,6652.287240858381,0,0,690,4.0,4,100.0,14.000000000000004,6.933333333333337,4.600000000000001,8.733333333333333,15.26666666666667,13.466666666666669,7.600000000000001,27.266666666666666,0.6800711618094823
66,57.19750138414897,86.66666666666667,8.566666666666665,5.008877521076991,3967.796775000655,0,0,698,4.0,4,100.0,32.699999999999996,3.0,9.8,8.3,67.5,6.200000000000001,21.800000000000004,27.199999999999996,0.676002343149566
67,35.08337931524993,80.0,13.450000000000001,11.873792722511869,3498.3939636993455,0,0,710,4.0,4,75.0,26.25,6.833333333333334,12.666666666666668,1.3333333333333335,52.41666666666666,17.583333333333336,32.58333333333333,1.5000000000000004,0.6719578679498885
68,55.482540972455844,100.0,11.770833333333332,9.631830632067107,9525.593969249408,3,3,715,4.0,4,80.0,21.400000000000002,7.000000000000001,12.4,3.0,46.6,28.000000000000004,36.599999999999994,4.0,0.6679375905652136
69,22.69476959585383,100.0,10.950000000000001,7.034869360974462,3797.1018238022225,1,1,725,4.0,4,69.23076923076923,27.230769230769226,5.923076923076924,16.92307692307692,2.692307692307692,74.0,18.461538461538467,51.3076923076923,5.076923076923076,0.6639413662216903
70,40.442700213631674,76.92307692307693,13.192307692307695,10.115098736777304,7391.1622509230465,4,4,732,4.0,4,100.0,17.71428571428571,8.714285714285715,4.428571428571428,9.285714285714286,27.0,27.42857142857143,7.000000000000001,19.285714285714285,0.6599690510116388
71,28.504036388469167,100.0,10.035714285714285,5.218874340623022,4095.836502430237,0,0,751,4.0,4,78.94736842105263,25.052631578947366,13.842105263157894,5.2105263157894735,6.578947368421054,50.578947368421055,36.89473684210527,15.0,20.842105263157897,0.6560205018883697
72,90.94691454221939,100.0,12.671052631578949,9.479097294351915,8128.963711211614,4,4,757,4.0,4,62.5,30.874999999999996,19.625,1.0,5.0,75.0,47.375,1.0,8.0,0.6520955766610316
73,30.151201108432062,75.0,14.125000000000002,12.745773705973829,6541.553299124644,3,3,770,4.0,4,82.35294117647058,28.11764705882353,7.235294117647059,6.176470588235294,1.0,69.11764705882352,26.47058823529412,13.35294117647059,1.0,0.6481941339894912
74,58.31963320716033,76.47058823529412,10.632352941176471,10.894957083029732,5179.046489471255,3,3,786,4.0,4,88.23529411764706,28.11764705882353,7.529411764705884,10.705882352941176,3.2352941176470593,58.76470588235294,25.882352941176467,24.588235294117645,4.8235294117647065,0.6443160333792438
75,75.30191566994795,94.11764705882352,12.397058823529413,10.145145469996509,9150.840248587294,2,2,800,4.0,4,100.0,17.52941176470588,14.470588235294118,6.588235294117648,3.1176470588235294,28.58823529411765,55.00000000000001,13.588235294117645,6.294117647058823,0.6404611351763536
76,58.314711687679626,82.35294117647058,10.426470588235295,6.330189566669365,4461.832186353123,0,0,816,4.0,4,100.0,27.44444444444445,2.7222222222222223,6.944444444444444,11.38888888888889,44.277777777777786,3.5555555555555554,18.22222222222222,30.388888888888886,0.6366293005624242
77,73.1445699210919,88.88888888888889,12.125000000000002,9.832684491837835,6176.096323888891,0,0,824,4.0,4,100.0,28.666666666666664,1.666666666666667,6.000000000000001,6.88888888888889,56.44444444444444,2.0000000000000004,16.555555555555557,11.555555555555557,0.6328203915495999
78,38.72153609253086,88.88888888888889,10.805555555555554,10.61126319223316,6351.104744557233,0,0,824,4.0,4,100.0,0.6290342709755973
79,0,0,0,0,0,0,0,832,4,4,100.0,22.5,15.625,5.375,5.0,32.50000000000001,50.625,11.250000000000002,8.0,0.6252708024987653
80,36.7435755765772,100.0,12.125,7.735101764261679,4994.962138875962,0,0,844,4.0,4,86.66666666666667,17.133333333333336,19.666666666666675,6.1333333333333355,9.000000000000004,32.06666666666666,47.93333333333333,11.266666666666671,31.4,0.6215298505931756
81,55.141375805980076,80.0,12.983333333333333,6.579024824781989,4956.58891506755,2,2,855,4.0,4,75.0,31.083333333333336,6.833333333333336,6.083333333333334,7.249999999999999,71.16666666666666,11.41666666666667,8.333333333333332,19.500000000000004,0.6178112805437415
82,52.85586469910931,91.66666666666666,12.812499999999998,10.675541257634249,5325.398941833555,3,3,858,4.0,4,100.0,30.500000000000004,6.000000000000001,5.0,5.0,55.00000000000001,9.25,8.0,7.5,0.6141149584413682
83,12.835084540028417,75.0,11.625,10.972428775437862,8553.459429249415,0,0,869,4.0,4,85.71428571428572,28.28571428571428,4.142857142857143,13.857142857142854,6.214285714285714,58.357142857142875,6.428571428571426,37.85714285714286,10.357142857142858,0.6104407511781288
84,51.49473232554592,78.57142857142857,13.125,9.586662869455589,4001.0663882853155,2,2,875,4.0,4,75.0,28.500000000000004,2.5,7.750000000000002,5.625,56.625,3.6249999999999996,21.125,11.75,0.6067885264424727
85,28.710854743888227,75.0,11.09375,10.535652761550137,7923.225492624624,2,2,885,4.0,4,100.0,27.099999999999998,4.0,11.200000000000001,5.0,41.400000000000006,6.0,33.699999999999996,9.700000000000001,0.60315815271446
86,42.28144552281651,100.0,11.825000000000001,9.395181590611625,6185.939544600842,0,0,900,4.0,4,100.0,21.647058823529413,6.11764705882353,5.9411764705882355,3.8235294117647056,36.41176470588235,15.470588235294116,10.411764705882353,8.411764705882353,0.5995494992610252
87,65.39203456427174,88.23529411764706,9.382352941176473,7.669355664431414,6200.803985882136,0,0,904,4.0,4,75.0,22.749999999999996,21.25,4.000000000000001,6.0,32.5,65.5,6.25,14.000000000000002,0.5959624361312695
88,19.6082020145536,100.0,13.5,8.681649878720005,4110.217331497552,1,1,910,4.0,4,100.0,19.714285714285715,11.714285714285715,2.1428571428571432,1.0,24.000000000000004,28.857142857142858,2.7142857142857144,1.0,0.5923968341517822
89,27.255743497673308,85.71428571428571,8.642857142857144,7.742700590097526,6205.17840285694,0,0,918,4.0,4,100.0,26.900000000000002,3.4999999999999996,6.4,7.000000000000001,55.1,7.500000000000001,14.000000000000002,27.999999999999996,0.5888525649219875
90,35.43466148692268,80.0,10.950000000000001,9.748384094213263,3992.704592499649,0,0,920,4.0,4,100.0,28.000000000000004,2.666666666666667,10.333333333333334,18.000000000000004,57.99999999999999,5.333333333333334,20.333333333333332,69.0,0.5853295008095212
91,8.237061373453967,66.66666666666666,14.750000000000002,9.515539886041564,4373.717545330389,0,0,923,4.0,4,80.0,14.000000000000002,6.0,5.800000000000001,22.400000000000002,14.000000000000002,14.000000000000002,9.2,76.99999999999999,0.581827514945635
92,13.213359078695309,60.0,12.05,6.87133648774885,4064.0465689983102,1,1,933,4.0,4,100.0,17.636363636363637,3.3636363636363646,9.363636363636365,7.090909090909092,23.0,5.545454545454547,32.81818181818182,17.63636363636364,0.5783464812206279
93,44.910449972065315,90.9090909090909,9.363636363636365,6.340971555583229,6602.668770635897,0,0,940,4.0,4,85.71428571428572,30.571428571428573,3.0,15.714285714285717,11.571428571428573,64.85714285714288,4.0,53.85714285714285,36.0,0.5748862742793037
94,34.57092140202866,100.0,15.214285714285714,10.13846951414922,3630.59415171717,1,1,955,4.0,4,73.33333333333333,27.133333333333333,3.266666666666666,12.46666666666667,11.600000000000005,61.79999999999999,10.066666666666666,27.933333333333337,30.933333333333323,0.5714467695164583
95,69.4313930107621,100.0,13.616666666666669,8.930237753862,7292.470711401256,4,4,973,4.0,4,100.0,16.400000000000002,10.099999999999998,7.3000000000000025,3.95,25.250000000000007,28.64999999999999,16.45,6.75,0.5680278430723918
96,64.468489180825,90.0,9.437499999999998,6.0282735735582555,8535.471041199708,0,0,983,4.0,4,100.0,20.166666666666664,10.000000000000002,21.416666666666664,3.000000000000001,44.83333333333333,27.750000000000004,64.58333333333333,3.9999999999999996,0.5646293718284482
97,43.893176946242725,83.33333333333334,13.645833333333336,7.955128868294686,3592.62716150018,0,0,990,4.0,4,100.0,20.0,14.428571428571429,11.285714285714286,8.142857142857144,31.0,41.0,23.71428571428571,21.571428571428573,0.5612512334025815
98,31.713046592971814,100.0,13.464285714285715,4.93787336680088,3712.4916354296147,0,0,1003,4.0,4,100.0,15.529411764705884,19.52941176470588,5.823529411764706,1.4705882352941175,22.235294117647058,46.11764705882353,11.352941176470589,1.7647058823529416,0.5578933061449495
99,59.15354078285369,76.47058823529412,10.588235294117647,7.817981178099184,4794.245995647062,0,0,1012,4.0,4,90.0,11.7,21.400000000000002,10.3,5.800000000000001,13.700000000000001,63.79999999999999,21.5,12.7,0.5545554691335325
100,40.64052216906847,90.0,12.3,6.172700824175268,6541.51218229963,1,1,1018,4.0,4,100.0,22.833333333333336,8.5,6.166666666666667,1.0,47.66666666666667,29.5,10.5,1.0,0.551237602169779
101,28.273897631417185,100.0,9.625,8.200568714348988,7351.50854166568,0,0,1029,4.0,4,100.0,18.75,12.583333333333332,5.916666666666667,2.5000000000000004,30.83333333333334,37.916666666666664,10.999999999999998,4.166666666666666,0.5479395857742768
102,47.48367958709382,91.66666666666666,9.9375,6.846712900106013,4264.845717500066,0,0,1046,4.0,4,63.15789473684211,17.15789473684211,9.473684210526317,21.105263157894736,4.2631578947368425,35.1578947368421,25.0,60.526315789473685,6.631578947368421,0.5446613011824509
103,79.94768507768006,89.47368421052632,12.999999999999998,7.909259870048229,6869.122531158178,7,7,1058,4.0,4,91.66666666666667,27.41666666666667,12.5,2.666666666666667,6.833333333333336,69.74999999999999,28.749999999999996,5.416666666666668,23.583333333333336,0.5414026303402862
104,54.40350454489373,100.0,12.354166666666666,10.129154041961879,5102.188823751931,1,1,1058,4.0,4,100.0,0.5381634559000774
105,0,0,0,0,0,0,0,1073,4,4,61.11111111111111,11.666666666666666,11.0,27.555555555555557,1.0000000000000002,13.222222222222221,24.11111111111111,89.55555555555557,1.0000000000000002,0.5349436612162014
106,69.80605960743134,83.33333333333334,12.805555555555555,9.702771279373982,4402.197889554776,7,7,1085,4.0,4,92.85714285714286,12.500000000000004,13.785714285714285,5.071428571428573,2.071428571428571,16.85714285714286,34.64285714285714,14.142857142857142,3.1428571428571432,0.531743130340919
107,45.05932941236196,85.71428571428571,8.357142857142856,5.975647457481172,10752.141663928862,1,1,1098,4.0,4,78.57142857142857,26.42857142857143,14.428571428571429,2.0714285714285716,5.500000000000002,55.214285714285715,33.35714285714286,3.7857142857142865,12.21428571428572,0.5285617480201973
108,63.50883993091403,92.85714285714286,12.107142857142858,10.62847159828114,5206.1233318574,3,3,1111,4.0,4,84.61538461538461,25.38461538461539,13.307692307692307,3.5384615384615388,1.9230769230769236,56.769230769230774,35.30769230769231,10.230769230769235,5.153846153846155,0.5253993996895604
109,57.39194744195571,100.0,11.038461538461538,10.148852712934078,7120.233705846029,2,2,1120,4.0,4,81.81818181818181,27.636363636363637,20.727272727272723,4.363636363636364,0.9999999999999999,75.18181818181819,70.27272727272727,7.8181818181818175,0.9999999999999999,0.5222559714699637
110,40.85811503168543,81.81818181818183,13.431818181818182,11.201006894177066,2924.5098688162134,2,2,1135,4.0,4,88.23529411764706,21.23529411764706,13.588235294117645,3.705882352941176,11.647058823529411,49.117647058823536,37.05882352941176,7.294117647058824,27.294117647058826,0.5191313501636935
111,68.08697749553212,88.23529411764706,12.544117647058822,7.09271399186161,5084.010318177153,2,2,1147,4.0,4,66.66666666666667,28.916666666666664,6.500000000000002,3.000000000000001,18.916666666666668,69.58333333333331,13.583333333333334,3.9999999999999996,47.833333333333336,0.5160254232502899
112,57.912894385518165,100.0,14.333333333333332,10.380848929116194,4764.105796167011,4,4,1162,4.0,4,100.0,22.941176470588232,10.588235294117647,3.5882352941176463,5.23529411764706,44.88235294117647,28.52941176470588,4.705882352941177,11.235294117647058,0.5129380788824952
