episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,minikube_avg_cpu,minikube-m02_avg_cpu,minikube-m03_avg_cpu,minikube-m04_avg_cpu,minikube_avg_mem,minikube-m02_avg_mem,minikube-m03_avg_mem,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt,epsilon
30,200.0,100.0,16.025,8.169387782782103,5215.737203499884,8,8,256,4.0,4,60.0,27.199999999999996,3.6000000000000005,24.299999999999997,1.6,69.6,3.3000000000000003,72.5,2.3,13.4768666990567,13.4768666990567,13.4768666990567,13.4768666990567,0.0
31,96.6639983095182,100.0,14.174999999999999,11.935376640942527,7927.723855900695,4,4,256,4.0,4,100.0,0.0
32,0,0,0,0,0,0,0,273,4,4,47.05882352941176,23.058823529411764,1.0,24.882352941176467,2.176470588235294,30.529411764705884,1.0,78.4705882352941,1.8823529411764708,18.3052339407903,18.3052339407903,18.3052339407903,18.3052339407903,0.0
33,169.77619504517256,100.0,12.779411764705884,11.580646691856167,6223.276953938801,9,9,286,4.0,4,61.53846153846153,22.615384615384617,0.9999999999999999,18.76923076923077,10.076923076923078,44.000000000000014,0.9999999999999999,63.230769230769226,32.46153846153846,16.226854000706226,16.226854000706226,16.226854000706226,16.226854000706226,0.0
34,130.0,100.0,13.115384615384615,9.252509889483607,5955.561769461313,5,5,299,4.0,4,23.076923076923066,19.230769230769234,0.9999999999999999,31.461538461538463,7.923076923076923,22.846153846153843,0.9999999999999999,88.23076923076924,32.53846153846153,12.21038453737632,12.21038453737632,12.21038453737632,12.21038453737632,0.0
35,125.5100782896175,100.0,14.903846153846153,11.988862101376743,4013.213139998977,10,10,315,4.0,4,37.5,13.624999999999998,1.0,30.1875,5.500000000000001,15.875,1.0,77.0625,10.750000000000002,12.73049981045915,12.73049981045915,12.73049981045915,12.73049981045915,0.0
36,158.56973295237842,100.0,12.578125000000002,11.271556894194603,6383.1823546843225,10,10,319,4.0,4,0.0,18.0,1.0,36.25000000000001,1.0,24.0,1.0,86.0,1.0,16.54729725123616,16.54729725123616,16.54729725123616,16.54729725123616,0.0
37,37.50576347980216,100.0,14.0625,14.584051210832513,5029.763640501187,4,4,319,4.0,4,100.0,0.0
38,0,0,0,0,0,0,0,333,4,4,40.0,15.466666666666665,1.0,30.46666666666667,1.0,16.666666666666664,1.0,74.60000000000001,1.0,11.67946042759078,11.67946042759078,11.67946042759078,11.67946042759078,0.0
39,136.67606587149442,93.33333333333333,11.98333333333333,12.25338048293124,5502.309173333924,9,9,351,4.0,4,11.111111111111114,11.000000000000002,1.0000000000000002,32.05555555555556,1.0000000000000002,11.000000000000002,1.0000000000000002,82.66666666666667,1.0000000000000002,11.357990331210507,11.357990331210507,11.357990331210507,11.357990331210507,0.0
40,178.0833214517331,100.0,11.26388888888889,12.684602878944851,4395.675493277344,16,16,351,4.0,4,100.0,0.0
41,0,0,0,0,0,0,0,362,4,4,63.63636363636363,11.000000000000002,0.9999999999999999,30.181818181818176,2.909090909090909,11.000000000000002,0.9999999999999999,56.0909090909091,8.363636363636365,16.2828335424737,16.2828335424737,16.2828335424737,16.2828335424737,0.0
42,108.74777573697409,100.0,11.272727272727273,11.64206658662434,6363.595163547539,4,4,367,4.0,4,60.0,11.000000000000002,1.0,35.6,8.200000000000001,11.000000000000002,1.0,66.19999999999999,33.8,81.24080699926708,81.24080699926708,81.24080699926708,81.24080699926708,0.0
43,49.17309067541392,100.0,13.95,13.117750595027875,5327.9064666014165,2,2,367,4.0,4,100.0,0.0
44,0,0,0,0,0,0,0,381,4,4,50.0,14.999999999999996,0.9999999999999999,32.85714285714286,8.92857142857143,13.999999999999996,0.9999999999999999,74.85714285714286,30.28571428571429,33.81567042898886,33.81567042898886,33.81567042898886,33.81567042898886,0.0
45,139.68926830515113,100.0,14.446428571428571,12.05146146055551,6548.585332714928,7,7,389,4.0,4,25.0,18.125,1.5,26.375000000000004,6.0,18.125,1.3750000000000002,89.99999999999999,8.0,14.07812950128573,14.07812950128573,14.07812950128573,14.07812950128573,0.0
46,80.0,100.0,13.0,9.877869874377406,7011.667574253806,6,6,399,4.0,4,100.0,16.099999999999998,5.0,19.7,10.499999999999998,16.7,3.9999999999999996,41.1,27.700000000000003,11.666086400509812,11.666086400509812,11.666086400509812,11.666086400509812,0.0
47,100.0,100.0,12.825000000000001,6.051391077721171,5771.581410801446,0,0,411,4.0,4,25.0,11.000000000000004,1.3333333333333335,33.5,7.583333333333332,11.000000000000004,1.2500000000000002,78.5,8.916666666666668,12.71195175165,12.71195175165,12.71195175165,12.71195175165,0.0
48,116.50089793581856,100.0,13.354166666666668,12.231419966008323,6202.71788166671,9,9,422,4.0,4,18.181818181818173,11.000000000000002,1.3636363636363635,31.09090909090909,3.909090909090909,11.000000000000002,1.2727272727272725,93.27272727272728,3.1818181818181817,12.44119809019718,12.44119809019718,12.44119809019718,12.44119809019718,0.0
49,110.0,100.0,11.84090909090909,11.697854972438732,4658.735661178732,9,9,432,4.0,4,30.0,17.7,5.0,31.8,0.9999999999999999,17.0,3.9999999999999996,96.39999999999999,0.9999999999999999,12.097222401644103,12.097222401644103,12.097222401644103,12.097222401644103,0.0
50,100.0,100.0,13.875000000000002,12.274786956995085,3636.1829276997014,7,7,442,4.0,4,50.0,27.700000000000003,2.6,24.500000000000004,0.9999999999999999,74.9,2.2,69.7,0.9999999999999999,11.433129601937253,11.433129601937253,11.433129601937253,11.433129601937253,0.0
51,94.50936966949764,100.0,13.950000000000001,12.804960587930262,4799.036937300116,5,5,442,4.0,4,100.0,0.0
52,0,0,0,0,0,0,0,449,4,4,42.85714285714286,23.857142857142858,1.0,20.857142857142858,1.0,57.42857142857144,1.0,60.57142857142858,1.0,12.245943287520536,12.245943287520536,12.245943287520536,12.245943287520536,0.0
53,68.19350380858256,100.0,11.67857142857143,11.061497363146646,9016.051658283686,4,4,458,4.0,4,70.0,22.799999999999997,0.9999999999999999,19.1,4.6,41.6,0.9999999999999999,66.60000000000001,8.8,12.131232111844131,12.131232111844131,12.131232111844131,12.131232111844131,0.0
54,89.6,90.0,11.875,9.61054155759645,3571.23746459838,3,3,469,4.0,4,54.54545454545455,29.090909090909093,0.9999999999999999,23.909090909090914,10.272727272727272,51.272727272727266,0.9999999999999999,78.0,19.090909090909093,15.61265399769499,15.61265399769499,15.61265399769499,15.61265399769499,0.0
55,110.0,100.0,16.068181818181817,11.393707908848437,6790.0752318184295,5,5,469,4.0,4,100.0,0.0
56,0,0,0,0,0,0,0,469,4,4,100.0,0.0
57,0,0,0,0,0,0,0,469,4,4,100.0,0.0
58,0,0,0,0,0,0,0,479,4,4,50.0,27.199999999999996,0.9999999999999999,15.899999999999997,3.3000000000000003,65.0,0.9999999999999999,41.0,5.6000000000000005,11.852407800324727,11.852407800324727,11.852407800324727,11.852407800324727,0.0
59,99.7772005453755,100.0,11.850000000000001,10.980763179920087,8338.370354202925,5,5,487,4.0,4,62.5,30.25,1.0,15.75,1.0,85.25,1.0,29.250000000000004,1.0,10.17915925149282,10.17915925149282,10.17915925149282,10.17915925149282,0.0
60,79.87225727420308,100.0,12.0,12.90143334067525,3278.103397500672,3,3,502,4.0,4,66.66666666666667,28.066666666666666,2.4,25.6,1.0,43.733333333333334,6.4,65.86666666666666,1.0,11.616458334416771,11.616458334416771,11.616458334416771,11.616458334416771,0.0
61,148.68533974430392,100.0,14.266666666666666,13.246730761591833,4021.777953132793,5,5,507,4.0,4,60.0,26.400000000000002,8.0,24.0,1.7999999999999998,48.8,28.000000000000004,83.39999999999999,1.6,10.110716600320302,10.110716600320302,10.110716600320302,10.110716600320302,0.0
62,50.0,100.0,15.050000000000002,10.532077850414659,6932.4583284033,2,2,524,4.0,4,47.05882352941176,17.529411764705884,1.4117647058823528,23.11764705882353,5.0588235294117645,30.823529411764707,2.5882352941176476,67.76470588235294,6.529411764705884,12.735783295390908,12.735783295390908,12.735783295390908,12.735783295390908,0.0
63,170.0,100.0,11.779411764705884,9.34831378607658,5431.58127970545,9,9,541,4.0,4,47.05882352941176,27.11764705882353,1.0,31.41176470588235,1.0,48.76470588235295,1.0,79.0,1.0,11.755730646066642,11.755730646066642,11.755730646066642,11.755730646066642,0.0
64,158.50681355502803,100.0,15.13235294117647,14.782434523099994,5918.594157646808,9,9,558,4.0,4,50.0,22.944444444444446,1.0000000000000002,22.72222222222222,1.0000000000000002,42.22222222222223,1.0000000000000002,62.44444444444446,1.0000000000000002,15.576761235613102,15.576761235613102,15.576761235613102,15.576761235613102,0.0
65,164.020201047484,94.44444444444444,11.916666666666668,12.218959811116267,5253.939727222638,9,9,578,4.0,4,60.0,21.000000000000004,1.0000000000000002,27.3,1.0000000000000002,36.35,1.0000000000000002,61.849999999999994,1.0000000000000002,19.51887104951311,19.51887104951311,19.51887104951311,19.51887104951311,0.0
66,194.35782286067894,100.0,12.575,12.348016630455342,6258.061410701339,8,8,592,4.0,4,50.0,17.28571428571429,0.9999999999999999,37.571428571428584,0.9999999999999999,20.142857142857146,0.9999999999999999,80.42857142857143,0.9999999999999999,11.00921107094369,11.00921107094369,11.00921107094369,11.00921107094369,0.0
67,127.34478021262211,100.0,14.214285714285719,15.10733016952098,3631.5959442155354,7,7,597,4.0,4,0.0,15.0,1.0,44.2,1.0,15.8,1.0,86.99999999999999,1.0,11.525759403593838,11.525759403593838,11.525759403593838,11.525759403593838,0.0
68,41.60297688671065,100.0,15.299999999999999,17.642020280216094,6152.336160797859,5,5,616,4.0,4,52.631578947368425,16.210526315789476,1.0000000000000002,39.84210526315789,1.0000000000000002,16.10526315789474,1.0000000000000002,77.6842105263158,1.0000000000000002,11.764689263624238,11.764689263624238,11.764689263624238,11.764689263624238,0.0
69,169.71814036459077,100.0,14.513157894736842,16.141944533015508,5071.78550058023,9,9,616,4.0,4,100.0,0.0
70,0,0,0,0,0,0,0,619,4,4,66.66666666666667,25.333333333333336,1.0,26.0,1.0,45.66666666666667,1.0,49.666666666666664,1.0,19.689400331117213,19.689400331117213,19.689400331117213,19.689400331117213,0.0
71,29.59927490415793,100.0,13.333333333333334,12.69814422934718,10614.129820334105,1,1,622,4.0,4,100.0,30.000000000000004,1.0,27.0,1.0,62.66666666666666,1.0,68.66666666666667,1.0,11.282960326449635,11.282960326449635,11.282960326449635,11.282960326449635,0.0
72,28.986630312883506,100.0,14.75,13.863346047890799,4232.971410999501,0,0,622,4.0,4,100.0,0.0
73,0,0,0,0,0,0,0,637,4,4,20.0,22.200000000000003,1.0,28.46666666666666,1.0,51.06666666666667,1.0,79.4,1.0,11.880735001371553,11.880735001371553,11.880735001371553,11.880735001371553,0.0
74,148.11797001685562,100.0,13.166666666666668,12.799421823153,5114.818398732071,12,12,637,4.0,4,100.0,0.0
75,0,0,0,0,0,0,0,637,4,4,100.0,0.0
76,0,0,0,0,0,0,0,651,4,4,42.85714285714286,17.642857142857142,0.9999999999999999,30.428571428571434,0.9999999999999999,22.357142857142858,0.9999999999999999,78.07142857142857,0.9999999999999999,12.850707713888758,12.850707713888758,12.850707713888758,12.850707713888758,0.0
77,139.04387655359318,100.0,12.517857142857144,12.751918374775,4950.447360858171,8,8,651,4.0,4,100.0,0.0
78,0,0,0,0,0,0,0,651,4,4,100.0,0.0
79,0,0,0,0,0,0,0,659,4,4,75.0,23.25,1.0,30.125,1.0,59.75,1.0,58.25,1.0,14.582266499928664,14.582266499928664,14.582266499928664,14.582266499928664,0.0
80,74.67622802241554,100.0,13.843750000000002,13.869797649161855,5209.9777261228155,2,2,659,4.0,4,100.0,0.0
81,0,0,0,0,0,0,0,664,4,4,40.0,22.400000000000002,1.0,40.400000000000006,1.0,53.400000000000006,1.0,80.60000000000001,1.0,15.567449203808792,15.567449203808792,15.567449203808792,15.567449203808792,0.0
82,43.966173097955746,100.0,16.2,16.58288751328955,9038.699875201564,3,3,674,4.0,4,30.0,22.000000000000004,0.9999999999999999,31.0,0.9999999999999999,39.800000000000004,0.9999999999999999,91.1,0.9999999999999999,16.078582998306956,16.078582998306956,16.078582998306956,16.078582998306956,0.0
83,96.15785599260929,100.0,13.750000000000002,13.558273316118061,5011.866812198423,7,7,677,4.0,4,0.0,21.333333333333336,1.0,22.0,1.0,52.33333333333333,1.0,76.00000000000001,1.0,11.540924664586782,11.540924664586782,11.540924664586782,11.540924664586782,0.0
84,30.0,100.0,11.333333333333334,10.357547166095909,6089.531576998222,3,3,682,4.0,4,40.0,23.2,1.0,32.0,1.0,54.2,1.0,88.99999999999999,1.0,11.649866594234481,11.649866594234481,11.649866594234481,11.649866594234481,0.0
85,47.72570489510159,100.0,14.299999999999999,13.701396399192136,3831.9661974004703,3,3,691,4.0,4,33.33333333333334,20.0,1.0,30.22222222222222,1.0,21.0,1.0,82.88888888888889,1.0,11.721714559826069,11.721714559826069,11.721714559826069,11.721714559826069,0.0
86,88.60963035635874,100.0,13.055555555555557,12.638028161195908,5210.602974559555,6,6,705,4.0,4,42.85714285714286,30.428571428571427,0.9999999999999999,40.07142857142858,0.9999999999999999,36.92857142857143,0.9999999999999999,86.71428571428572,0.9999999999999999,11.031065716191993,11.031065716191993,11.031065716191993,11.031065716191993,0.0
87,119.2016682707929,100.0,18.125,17.54723684108241,4249.58622392608,8,8,705,4.0,4,100.0,0.0
88,0,0,0,0,0,0,0,717,4,4,75.0,30.66666666666667,0.9999999999999999,21.916666666666664,0.9999999999999999,59.75,0.9999999999999999,45.50000000000001,0.9999999999999999,10.985373999574222,10.985373999574222,10.985373999574222,10.985373999574222,0.0
89,109.49706205659291,100.0,13.645833333333332,13.65144499767719,9127.354901082677,3,3,717,4.0,4,100.0,0.0
90,0,0,0,0,0,0,0,732,4,4,26.66666666666667,22.599999999999998,1.0,32.599999999999994,1.0,56.53333333333334,1.0,84.13333333333333,1.0,12.063854999723844,12.063854999723844,12.063854999723844,12.063854999723844,0.0
91,142.22126661327894,100.0,14.299999999999999,13.83060045354062,3896.1453442005827,11,11,743,4.0,4,45.45454545454546,19.90909090909091,0.9999999999999999,27.0,0.9999999999999999,42.727272727272734,0.9999999999999999,76.54545454545455,0.9999999999999999,17.491413091192953,17.491413091192953,17.491413091192953,17.491413091192953,0.0
92,106.1410116960508,100.0,12.227272727272727,12.121223061067559,8949.087625361492,6,6,756,4.0,4,61.53846153846153,24.000000000000004,0.9999999999999999,33.53846153846154,0.9999999999999999,40.307692307692314,0.9999999999999999,78.15384615384615,0.9999999999999999,13.875306152980416,13.875306152980416,13.875306152980416,13.875306152980416,0.0
93,119.7672659323299,100.0,14.884615384615389,15.252598436850858,5870.31633269306,5,5,756,4.0,4,100.0,0.0
94,0,0,0,0,0,0,0,756,4,4,100.0,0.0
95,0,0,0,0,0,0,0,756,4,4,100.0,0.0
96,0,0,0,0,0,0,0,762,4,4,83.33333333333334,29.166666666666668,1.0,12.500000000000004,1.0,64.33333333333331,1.0,28.33333333333334,1.0,99.1745615004523,99.1745615004523,99.1745615004523,99.1745615004523,0.0
97,58.95977149021928,100.0,10.916666666666668,12.03656238340774,8758.183031995335,1,1,781,4.0,4,57.89473684210527,32.68421052631579,1.210526315789474,13.578947368421055,1.1578947368421055,67.42105263157895,1.6315789473684215,45.47368421052633,1.473684210526316,163.61820557779683,163.61820557779683,163.61820557779683,163.61820557779683,0.0
98,181.3436114500713,100.0,12.157894736842104,13.336070034716748,5756.190937367041,8,8,781,4.0,4,100.0,0.0
99,0,0,0,0,0,0,0,781,4,4,100.0,0.0
100,0,0,0,0,0,0,0,791,4,4,70.0,22.5,0.9999999999999999,18.7,3.8,32.9,0.9999999999999999,68.09999999999998,3.1,13.352276998921297,13.352276998921297,13.352276998921297,13.352276998921297,0.0
101,100.0,100.0,11.500000000000002,9.49854754681897,5917.034784900898,3,3,802,4.0,4,9.090909090909093,37.18181818181818,0.9999999999999999,26.090909090909093,2.4545454545454546,79.00000000000001,0.9999999999999999,91.63636363636365,2.0909090909090913,11.668444820150564,11.668444820150564,11.668444820150564,11.668444820150564,0.0
102,95.81777321090642,100.0,16.68181818181818,15.5767973920563,4302.731617816872,10,10,808,4.0,4,50.0,34.333333333333336,1.0,15.666666666666664,1.0,74.33333333333333,1.0,65.33333333333333,1.0,13.343887170776725,13.343887170776725,13.343887170776725,13.343887170776725,0.0
103,58.89477342559965,100.0,13.0,13.874299876515087,6452.580156833089,3,3,818,4.0,4,20.0,14.499999999999998,0.9999999999999999,25.900000000000002,6.599999999999999,14.800000000000002,0.9999999999999999,83.60000000000001,22.600000000000005,17.18517309782328,17.18517309782328,17.18517309782328,17.18517309782328,0.0
104,100.0,100.0,12.0,9.602495424265562,7765.231803897768,8,8,834,4.0,4,18.75,17.125,1.0,32.5625,3.6249999999999996,18.375000000000004,1.0,86.125,11.125000000000002,11.626490936578193,11.626490936578193,11.626490936578193,11.626490936578193,0.0
105,153.38278096434,100.0,13.578125,12.7356272683922,4165.997909127327,13,13,834,4.0,4,100.0,0.0
106,0,0,0,0,0,0,0,838,4,4,0.0,11.0,1.0,30.25,1.0,11.0,1.0,83.0,1.0,13.445806249364978,13.445806249364978,13.445806249364978,13.445806249364978,0.0
107,40.0,100.0,10.8125,11.941922355639937,7105.539526750363,4,4,851,4.0,4,69.23076923076923,11.000000000000004,0.9999999999999999,27.769230769230766,9.615384615384617,11.000000000000004,0.9999999999999999,64.61538461538463,16.076923076923073,59.281682767994845,59.281682767994845,59.281682767994845,59.281682767994845,0.0
108,129.34004056219825,100.0,12.346153846153845,9.802159108560733,6491.152914461474,4,4,857,4.0,4,66.66666666666667,17.999999999999996,1.0,26.666666666666668,1.0,24.0,1.0,63.66666666666667,1.0,12.892551831707047,12.892551831707047,12.892551831707047,12.892551831707047,0.0
109,59.42479443252613,100.0,11.666666666666668,11.306923577754507,9944.519665499683,2,2,872,4.0,4,20.0,20.200000000000003,1.0,26.6,1.0,45.666666666666664,1.0,87.4,1.0,20.26819553381453,20.26819553381453,20.26819553381453,20.26819553381453,0.0
110,149.04696239833595,100.0,12.200000000000001,11.544279664205732,3924.241234268993,12,12,880,4.0,4,50.0,15.5,1.0,24.875000000000004,1.0,23.5,1.0,78.25,1.0,18.66161275029299,18.66161275029299,18.66161275029299,18.66161275029299,0.0
111,79.60959626983525,100.0,10.59375,10.470700517302395,10447.698964124356,4,4,895,4.0,4,33.33333333333334,18.333333333333332,1.0,34.26666666666666,1.0,36.46666666666666,1.0,79.00000000000003,1.0,13.711799467758587,13.711799467758587,13.711799467758587,13.711799467758587,0.0
112,143.62479681182742,100.0,13.65,14.11309000508929,5062.447125132894,10,10,906,4.0,4,27.272727272727266,25.454545454545464,0.9999999999999999,34.454545454545446,0.9999999999999999,62.54545454545455,0.9999999999999999,84.27272727272727,0.9999999999999999,10.800203640511343,10.800203640511343,10.800203640511343,10.800203640511343,0.0
113,101.36257023785696,100.0,15.477272727272728,15.026222317254698,4479.284861364497,8,8,906,4.0,4,100.0,0.0
114,0,0,0,0,0,0,0,906,4,4,100.0,0.0
115,0,0,0,0,0,0,0,916,4,4,50.0,13.900000000000002,0.9999999999999999,32.0,0.9999999999999999,17.400000000000002,0.9999999999999999,69.10000000000001,0.9999999999999999,11.269147199345753,11.269147199345753,11.269147199345753,11.269147199345753,0.0
116,97.43908679698262,100.0,11.975,12.830208799108583,5138.803442199423,5,5,916,4.0,4,100.0,0.0
